OID_,Name,FID_ch3archydrowatersheds2021061_nad83zn8,HydroID,Name_1,LakeAddChe,Shape_Leng,Shape_Length,Shape_Area,Area_km2,Area_km2geodesic
2957,Ct,67,0,siteSC-3B,Y,80412.83247,477.8264421,2371.183831,0.002371184,0.002367885
2958,Ct,74,0,siteSC-4B,Y,112154.2356,477.8264421,2371.183831,0.002371184,0.002367885
2959,Ct,78,0,siteSC-5B,Y,162850.4689,477.8264421,2371.183831,0.002371184,0.002367885
2960,Ct,79,0,siteSC-6B,Y,194569.6103,477.8264421,2371.183831,0.002371184,0.002367885
2961,Ct,82,0,siteSC-7B,Y,213971.6585,477.8264421,2371.183831,0.002371184,0.002367885
2962,Cx,56,0,SC-8B,Y,237453.753,624.3563167,11032.23424,0.011032234,0.011039894
2963,Cx,58,0,siteSC-9A,Y,258694.6456,624.3563167,11032.23424,0.011032234,0.011039894
2964,Cx,59,0,siteSCoutlet170710,Y,263523.1099,624.3563167,11032.23424,0.011032234,0.011039894
2965,Cx,60,0,siteSCoutlet170807,Y,267972.9067,624.3563167,11032.23424,0.011032234,0.011039894
2966,Cx,61,0,site3,Y,50419.71437,624.3563167,11032.23424,0.011032234,0.011039894
2967,Cx,63,0,siteSC-2B,Y,63330.06746,624.3563167,11032.23424,0.011032234,0.011039894
2968,Cx,67,0,siteSC-3B,Y,80412.83247,624.3563167,11032.23424,0.011032234,0.011039894
2969,Cx,74,0,siteSC-4B,Y,112154.2356,624.3563167,11032.23424,0.011032234,0.011039894
2970,Cx,78,0,siteSC-5B,Y,162850.4689,624.3563167,11032.23424,0.011032234,0.011039894
2971,Cx,79,0,siteSC-6B,Y,194569.6103,624.3563167,11032.23424,0.011032234,0.011039894
2972,Cx,82,0,siteSC-7B,Y,213971.6585,624.3563167,11032.23424,0.011032234,0.011039894
2973,Cx,56,0,SC-8B,Y,237453.753,16963.91789,3272369.022,3.272369022,3.274776456
2974,Cx,58,0,siteSC-9A,Y,258694.6456,16963.91789,3272369.022,3.272369022,3.274776456
2975,Cx,59,0,siteSCoutlet170710,Y,263523.1099,16963.91789,3272369.022,3.272369022,3.274776456
2976,Cx,60,0,siteSCoutlet170807,Y,267972.9067,16963.91789,3272369.022,3.272369022,3.274776456
2977,Cx,62,0,siteSC-1A,Y,29007.82242,16963.91789,3272369.022,3.272369022,3.274776456
2978,Cx,63,0,siteSC-2B,Y,63330.06746,16963.91789,3272369.022,3.272369022,3.274776456
2979,Cx,67,0,siteSC-3B,Y,80412.83247,16963.91789,3272369.022,3.272369022,3.274776456
2980,Cx,74,0,siteSC-4B,Y,112154.2356,16963.91789,3272369.022,3.272369022,3.274776456
2981,Cx,78,0,siteSC-5B,Y,162850.4689,16963.91789,3272369.022,3.272369022,3.274776456
2982,Cx,79,0,siteSC-6B,Y,194569.6103,16963.91789,3272369.022,3.272369022,3.274776456
2983,Cx,82,0,siteSC-7B,Y,213971.6585,16963.91789,3272369.022,3.272369022,3.274776456
2984,Ct,56,0,SC-8B,Y,237453.753,2932.053453,150159.7613,0.150159761,0.150270907
2985,Ct,58,0,siteSC-9A,Y,258694.6456,2932.053453,150159.7613,0.150159761,0.150270907
2986,Ct,59,0,siteSCoutlet170710,Y,263523.1099,2932.053453,150159.7613,0.150159761,0.150270907
2987,Ct,60,0,siteSCoutlet170807,Y,267972.9067,2932.053453,150159.7613,0.150159761,0.150270907
2988,Ct,61,0,site3,Y,50419.71437,2932.053453,150159.7613,0.150159761,0.150270907
2989,Ct,63,0,siteSC-2B,Y,63330.06746,2932.053453,150159.7613,0.150159761,0.150270907
2990,Ct,67,0,siteSC-3B,Y,80412.83247,2932.053453,150159.7613,0.150159761,0.150270907
2991,Ct,74,0,siteSC-4B,Y,112154.2356,2932.053453,150159.7613,0.150159761,0.150270907
2992,Ct,78,0,siteSC-5B,Y,162850.4689,2932.053453,150159.7613,0.150159761,0.150270907
2993,Ct,79,0,siteSC-6B,Y,194569.6103,2932.053453,150159.7613,0.150159761,0.150270907
2994,Ct,82,0,siteSC-7B,Y,213971.6585,2932.053453,150159.7613,0.150159761,0.150270907
2995,Ct,56,0,SC-8B,Y,237453.753,2591.107863,75062.57315,0.075062573,0.075110482
2996,Ct,58,0,siteSC-9A,Y,258694.6456,2591.107863,75062.57315,0.075062573,0.075110482
2997,Ct,59,0,siteSCoutlet170710,Y,263523.1099,2591.107863,75062.57315,0.075062573,0.075110482
2998,Ct,60,0,siteSCoutlet170807,Y,267972.9067,2591.107863,75062.57315,0.075062573,0.075110482
2999,Ct,61,0,site3,Y,50419.71437,2591.107863,75062.57315,0.075062573,0.075110482
3000,Ct,63,0,siteSC-2B,Y,63330.06746,2591.107863,75062.57315,0.075062573,0.075110482
3001,Ct,67,0,siteSC-3B,Y,80412.83247,2591.107863,75062.57315,0.075062573,0.075110482
3002,Ct,74,0,siteSC-4B,Y,112154.2356,2591.107863,75062.57315,0.075062573,0.075110482
3003,Ct,78,0,siteSC-5B,Y,162850.4689,2591.107863,75062.57315,0.075062573,0.075110482
3004,Ct,79,0,siteSC-6B,Y,194569.6103,2591.107863,75062.57315,0.075062573,0.075110482
3005,Ct,82,0,siteSC-7B,Y,213971.6585,2591.107863,75062.57315,0.075062573,0.075110482
3006,Cv,56,0,SC-8B,Y,237453.753,38551.4231,13560350.28,13.56035028,13.57034083
3007,Cv,58,0,siteSC-9A,Y,258694.6456,38551.4231,13560350.28,13.56035028,13.57034083
3008,Cv,59,0,siteSCoutlet170710,Y,263523.1099,38551.4231,13560350.28,13.56035028,13.57034083
3009,Cv,60,0,siteSCoutlet170807,Y,267972.9067,38551.4231,13560350.28,13.56035028,13.57034083
3010,Cv,61,0,site3,Y,50419.71437,38551.4231,13560350.28,13.56035028,13.57034083
3011,Cv,63,0,siteSC-2B,Y,63330.06746,38551.4231,13560350.28,13.56035028,13.57034083
3012,Cv,67,0,siteSC-3B,Y,80412.83247,38551.4231,13560350.28,13.56035028,13.57034083
3013,Cv,74,0,siteSC-4B,Y,112154.2356,38551.4231,13560350.28,13.56035028,13.57034083
3014,Cv,78,0,siteSC-5B,Y,162850.4689,38551.4231,13560350.28,13.56035028,13.57034083
3015,Cv,79,0,siteSC-6B,Y,194569.6103,38551.4231,13560350.28,13.56035028,13.57034083
3016,Cv,82,0,siteSC-7B,Y,213971.6585,38551.4231,13560350.28,13.56035028,13.57034083
3017,Cx,56,0,SC-8B,Y,237453.753,91.85786537,468.327783,0.000468328,0.000468628
3018,Cx,58,0,siteSC-9A,Y,258694.6456,91.85786537,468.327783,0.000468328,0.000468628
3019,Cx,59,0,siteSCoutlet170710,Y,263523.1099,91.85786537,468.327783,0.000468328,0.000468628
3020,Cx,60,0,siteSCoutlet170807,Y,267972.9067,91.85786537,468.327783,0.000468328,0.000468628
3021,Cx,61,0,site3,Y,50419.71437,91.85786537,468.327783,0.000468328,0.000468628
3022,Cx,63,0,siteSC-2B,Y,63330.06746,91.85786537,468.327783,0.000468328,0.000468628
3023,Cx,67,0,siteSC-3B,Y,80412.83247,91.85786537,468.327783,0.000468328,0.000468628
3024,Cx,74,0,siteSC-4B,Y,112154.2356,91.85786537,468.327783,0.000468328,0.000468628
3025,Cx,78,0,siteSC-5B,Y,162850.4689,91.85786537,468.327783,0.000468328,0.000468628
3026,Cx,79,0,siteSC-6B,Y,194569.6103,91.85786537,468.327783,0.000468328,0.000468628
3027,Cx,82,0,siteSC-7B,Y,213971.6585,91.85786537,468.327783,0.000468328,0.000468628
3028,Cx,56,0,SC-8B,Y,237453.753,56716.63092,24094969.84,24.09496984,24.11408819
3029,Cx,58,0,siteSC-9A,Y,258694.6456,56716.63092,24094969.84,24.09496984,24.11408819
3030,Cx,59,0,siteSCoutlet170710,Y,263523.1099,56716.63092,24094969.84,24.09496984,24.11408819
3031,Cx,60,0,siteSCoutlet170807,Y,267972.9067,56716.63092,24094969.84,24.09496984,24.11408819
3032,Cx,61,0,site3,Y,50419.71437,56716.63092,24094969.84,24.09496984,24.11408819
3033,Cx,63,0,siteSC-2B,Y,63330.06746,56716.63092,24094969.84,24.09496984,24.11408819
3034,Cx,67,0,siteSC-3B,Y,80412.83247,56716.63092,24094969.84,24.09496984,24.11408819
3035,Cx,74,0,siteSC-4B,Y,112154.2356,56716.63092,24094969.84,24.09496984,24.11408819
3036,Cx,78,0,siteSC-5B,Y,162850.4689,56716.63092,24094969.84,24.09496984,24.11408819
3037,Cx,79,0,siteSC-6B,Y,194569.6103,56716.63092,24094969.84,24.09496984,24.11408819
3038,Cx,82,0,siteSC-7B,Y,213971.6585,56716.63092,24094969.84,24.09496984,24.11408819
3039,Cx,33,0,SEDNTS800150706,Y,16302.02121,835.459482,35795.38211,0.035795382,0.03582489
3040,Cx,34,0,SEDNTS800150821,Y,16578.11229,835.459482,35795.38211,0.035795382,0.03582489
3041,Cx,35,0,SEDNTS1000150706,Y,16970.26101,835.459482,35795.38211,0.035795382,0.03582489
3042,Cx,36,0,SEDNTS1000150821,Y,17106.99654,835.459482,35795.38211,0.035795382,0.03582489
3043,Cx,37,0,HAUPTS2160617,Y,18863.82625,835.459482,35795.38211,0.035795382,0.03582489
3044,Cx,38,0,HAUPTS22160726,Y,18972.16236,835.459482,35795.38211,0.035795382,0.03582489
3045,Cx,40,0,HADNTS3160726,Y,19759.42525,835.459482,35795.38211,0.035795382,0.03582489
3046,Cx,41,0,S2UPTS4160617,Y,21949.53018,835.459482,35795.38211,0.035795382,0.03582489
3047,Cx,43,0,S2DNTS5160617,Y,24551.93494,835.459482,35795.38211,0.035795382,0.03582489
3048,Cx,44,0,S3UPTS6160730,Y,25887.85677,835.459482,35795.38211,0.035795382,0.03582489
3049,Cx,46,0,S3DNTS7160730,Y,39206.58459,835.459482,35795.38211,0.035795382,0.03582489
3050,R/Cv,56,0,SC-8B,Y,237453.753,42216.21521,17495737.12,17.49573712,17.50930991
3051,R/Cv,58,0,siteSC-9A,Y,258694.6456,42216.21521,17495737.12,17.49573712,17.50930991
3052,R/Cv,59,0,siteSCoutlet170710,Y,263523.1099,42216.21521,17495737.12,17.49573712,17.50930991
3053,R/Cv,60,0,siteSCoutlet170807,Y,267972.9067,42216.21521,17495737.12,17.49573712,17.50930991
3054,R/Cv,61,0,site3,Y,50419.71437,42216.21521,17495737.12,17.49573712,17.50930991
3055,R/Cv,63,0,siteSC-2B,Y,63330.06746,42216.21521,17495737.12,17.49573712,17.50930991
3056,R/Cv,67,0,siteSC-3B,Y,80412.83247,42216.21521,17495737.12,17.49573712,17.50930991
3057,R/Cv,74,0,siteSC-4B,Y,112154.2356,42216.21521,17495737.12,17.49573712,17.50930991
3058,R/Cv,78,0,siteSC-5B,Y,162850.4689,42216.21521,17495737.12,17.49573712,17.50930991
3059,R/Cv,79,0,siteSC-6B,Y,194569.6103,42216.21521,17495737.12,17.49573712,17.50930991
3060,R/Cv,82,0,siteSC-7B,Y,213971.6585,42216.21521,17495737.12,17.49573712,17.50930991
3061,R/Cv,56,0,SC-8B,Y,237453.753,45423.66663,13217575.17,13.21757517,13.22815055
3062,R/Cv,58,0,siteSC-9A,Y,258694.6456,45423.66663,13217575.17,13.21757517,13.22815055
3063,R/Cv,59,0,siteSCoutlet170710,Y,263523.1099,45423.66663,13217575.17,13.21757517,13.22815055
3064,R/Cv,60,0,siteSCoutlet170807,Y,267972.9067,45423.66663,13217575.17,13.21757517,13.22815055
3065,R/Cv,62,0,siteSC-1A,Y,29007.82242,45423.66663,13217575.17,13.21757517,13.22815055
3066,R/Cv,63,0,siteSC-2B,Y,63330.06746,45423.66663,13217575.17,13.21757517,13.22815055
3067,R/Cv,67,0,siteSC-3B,Y,80412.83247,45423.66663,13217575.17,13.21757517,13.22815055
3068,R/Cv,74,0,siteSC-4B,Y,112154.2356,45423.66663,13217575.17,13.21757517,13.22815055
3069,R/Cv,78,0,siteSC-5B,Y,162850.4689,45423.66663,13217575.17,13.21757517,13.22815055
3070,R/Cv,79,0,siteSC-6B,Y,194569.6103,45423.66663,13217575.17,13.21757517,13.22815055
3071,R/Cv,82,0,siteSC-7B,Y,213971.6585,45423.66663,13217575.17,13.21757517,13.22815055
3072,Mv,56,0,SC-8B,Y,237453.753,3916.25369,412425.4104,0.41242541,0.412727955
3073,Mv,58,0,siteSC-9A,Y,258694.6456,3916.25369,412425.4104,0.41242541,0.412727955
3074,Mv,59,0,siteSCoutlet170710,Y,263523.1099,3916.25369,412425.4104,0.41242541,0.412727955
3075,Mv,60,0,siteSCoutlet170807,Y,267972.9067,3916.25369,412425.4104,0.41242541,0.412727955
3076,Mv,62,0,siteSC-1A,Y,29007.82242,3916.25369,412425.4104,0.41242541,0.412727955
3077,Mv,63,0,siteSC-2B,Y,63330.06746,3916.25369,412425.4104,0.41242541,0.412727955
3078,Mv,67,0,siteSC-3B,Y,80412.83247,3916.25369,412425.4104,0.41242541,0.412727955
3079,Mv,74,0,siteSC-4B,Y,112154.2356,3916.25369,412425.4104,0.41242541,0.412727955
3080,Mv,78,0,siteSC-5B,Y,162850.4689,3916.25369,412425.4104,0.41242541,0.412727955
3081,Mv,79,0,siteSC-6B,Y,194569.6103,3916.25369,412425.4104,0.41242541,0.412727955
3082,Mv,82,0,siteSC-7B,Y,213971.6585,3916.25369,412425.4104,0.41242541,0.412727955
3083,MpMbMpv,33,0,SEDNTS800150706,Y,16302.02121,2692.957989,140981.9394,0.140981939,0.141086412
3084,MpMbMpv,34,0,SEDNTS800150821,Y,16578.11229,2692.957989,140981.9394,0.140981939,0.141086412
3085,MpMbMpv,35,0,SEDNTS1000150706,Y,16970.26101,2692.957989,140981.9394,0.140981939,0.141086412
3086,MpMbMpv,36,0,SEDNTS1000150821,Y,17106.99654,2692.957989,140981.9394,0.140981939,0.141086412
3087,MpMbMpv,37,0,HAUPTS2160617,Y,18863.82625,2692.957989,140981.9394,0.140981939,0.141086412
3088,MpMbMpv,38,0,HAUPTS22160726,Y,18972.16236,2692.957989,140981.9394,0.140981939,0.141086412
3089,MpMbMpv,40,0,HADNTS3160726,Y,19759.42525,2692.957989,140981.9394,0.140981939,0.141086412
3090,MpMbMpv,41,0,S2UPTS4160617,Y,21949.53018,2692.957989,140981.9394,0.140981939,0.141086412
3091,MpMbMpv,43,0,S2DNTS5160617,Y,24551.93494,2692.957989,140981.9394,0.140981939,0.141086412
3092,MpMbMpv,44,0,S3UPTS6160730,Y,25887.85677,2692.957989,140981.9394,0.140981939,0.141086412
3093,MpMbMpv,46,0,S3DNTS7160730,Y,39206.58459,2692.957989,140981.9394,0.140981939,0.141086412
3094,Cv,56,0,SC-8B,Y,237453.753,2987.017588,507494.4094,0.507494409,0.50784968
3095,Cv,58,0,siteSC-9A,Y,258694.6456,2987.017588,507494.4094,0.507494409,0.50784968
3096,Cv,59,0,siteSCoutlet170710,Y,263523.1099,2987.017588,507494.4094,0.507494409,0.50784968
3097,Cv,60,0,siteSCoutlet170807,Y,267972.9067,2987.017588,507494.4094,0.507494409,0.50784968
3098,Cv,61,0,site3,Y,50419.71437,2987.017588,507494.4094,0.507494409,0.50784968
3099,Cv,63,0,siteSC-2B,Y,63330.06746,2987.017588,507494.4094,0.507494409,0.50784968
3100,Cv,67,0,siteSC-3B,Y,80412.83247,2987.017588,507494.4094,0.507494409,0.50784968
3101,Cv,74,0,siteSC-4B,Y,112154.2356,2987.017588,507494.4094,0.507494409,0.50784968
3102,Cv,78,0,siteSC-5B,Y,162850.4689,2987.017588,507494.4094,0.507494409,0.50784968
3103,Cv,79,0,siteSC-6B,Y,194569.6103,2987.017588,507494.4094,0.507494409,0.50784968
3104,Cv,82,0,siteSC-7B,Y,213971.6585,2987.017588,507494.4094,0.507494409,0.50784968
3105,Cx,56,0,SC-8B,Y,237453.753,2987.017588,507494.4094,0.507494409,0.50784968
3106,Cx,58,0,siteSC-9A,Y,258694.6456,2987.017588,507494.4094,0.507494409,0.50784968
3107,Cx,59,0,siteSCoutlet170710,Y,263523.1099,2987.017588,507494.4094,0.507494409,0.50784968
3108,Cx,60,0,siteSCoutlet170807,Y,267972.9067,2987.017588,507494.4094,0.507494409,0.50784968
3109,Cx,61,0,site3,Y,50419.71437,2987.017588,507494.4094,0.507494409,0.50784968
3110,Cx,63,0,siteSC-2B,Y,63330.06746,2987.017588,507494.4094,0.507494409,0.50784968
3111,Cx,67,0,siteSC-3B,Y,80412.83247,2987.017588,507494.4094,0.507494409,0.50784968
3112,Cx,74,0,siteSC-4B,Y,112154.2356,2987.017588,507494.4094,0.507494409,0.50784968
3113,Cx,78,0,siteSC-5B,Y,162850.4689,2987.017588,507494.4094,0.507494409,0.50784968
3114,Cx,79,0,siteSC-6B,Y,194569.6103,2987.017588,507494.4094,0.507494409,0.50784968
3115,Cx,82,0,siteSC-7B,Y,213971.6585,2987.017588,507494.4094,0.507494409,0.50784968
3116,Cx,32,0,SEDNTS600150821,Y,15902.13233,131.2733724,502.5867732,0.000502587,0.000502987
3117,Cx,33,0,SEDNTS800150706,Y,16302.02121,131.2733724,502.5867732,0.000502587,0.000502987
3118,Cx,34,0,SEDNTS800150821,Y,16578.11229,131.2733724,502.5867732,0.000502587,0.000502987
3119,Cx,35,0,SEDNTS1000150706,Y,16970.26101,131.2733724,502.5867732,0.000502587,0.000502987
3120,Cx,36,0,SEDNTS1000150821,Y,17106.99654,131.2733724,502.5867732,0.000502587,0.000502987
3121,Cx,37,0,HAUPTS2160617,Y,18863.82625,131.2733724,502.5867732,0.000502587,0.000502987
3122,Cx,38,0,HAUPTS22160726,Y,18972.16236,131.2733724,502.5867732,0.000502587,0.000502987
3123,Cx,40,0,HADNTS3160726,Y,19759.42525,131.2733724,502.5867732,0.000502587,0.000502987
3124,Cx,41,0,S2UPTS4160617,Y,21949.53018,131.2733724,502.5867732,0.000502587,0.000502987
3125,Cx,43,0,S2DNTS5160617,Y,24551.93494,131.2733724,502.5867732,0.000502587,0.000502987
3126,Cx,44,0,S3UPTS6160730,Y,25887.85677,131.2733724,502.5867732,0.000502587,0.000502987
3127,Cx,46,0,S3DNTS7160730,Y,39206.58459,131.2733724,502.5867732,0.000502587,0.000502987
3128,R/Cv,56,0,SC-8B,Y,237453.753,1603.105302,139981.614,0.139981614,0.140081371
3129,R/Cv,58,0,siteSC-9A,Y,258694.6456,1603.105302,139981.614,0.139981614,0.140081371
3130,R/Cv,59,0,siteSCoutlet170710,Y,263523.1099,1603.105302,139981.614,0.139981614,0.140081371
3131,R/Cv,60,0,siteSCoutlet170807,Y,267972.9067,1603.105302,139981.614,0.139981614,0.140081371
3132,R/Cv,61,0,site3,Y,50419.71437,1603.105302,139981.614,0.139981614,0.140081371
3133,R/Cv,63,0,siteSC-2B,Y,63330.06746,1603.105302,139981.614,0.139981614,0.140081371
3134,R/Cv,67,0,siteSC-3B,Y,80412.83247,1603.105302,139981.614,0.139981614,0.140081371
3135,R/Cv,74,0,siteSC-4B,Y,112154.2356,1603.105302,139981.614,0.139981614,0.140081371
3136,R/Cv,78,0,siteSC-5B,Y,162850.4689,1603.105302,139981.614,0.139981614,0.140081371
3137,R/Cv,79,0,siteSC-6B,Y,194569.6103,1603.105302,139981.614,0.139981614,0.140081371
3138,R/Cv,82,0,siteSC-7B,Y,213971.6585,1603.105302,139981.614,0.139981614,0.140081371
3139,R/Cv,56,0,SC-8B,Y,237453.753,1603.105302,139981.614,0.139981614,0.140081371
3140,R/Cv,58,0,siteSC-9A,Y,258694.6456,1603.105302,139981.614,0.139981614,0.140081371
3141,R/Cv,59,0,siteSCoutlet170710,Y,263523.1099,1603.105302,139981.614,0.139981614,0.140081371
3142,R/Cv,60,0,siteSCoutlet170807,Y,267972.9067,1603.105302,139981.614,0.139981614,0.140081371
3143,R/Cv,61,0,site3,Y,50419.71437,1603.105302,139981.614,0.139981614,0.140081371
3144,R/Cv,63,0,siteSC-2B,Y,63330.06746,1603.105302,139981.614,0.139981614,0.140081371
3145,R/Cv,67,0,siteSC-3B,Y,80412.83247,1603.105302,139981.614,0.139981614,0.140081371
3146,R/Cv,74,0,siteSC-4B,Y,112154.2356,1603.105302,139981.614,0.139981614,0.140081371
3147,R/Cv,78,0,siteSC-5B,Y,162850.4689,1603.105302,139981.614,0.139981614,0.140081371
3148,R/Cv,79,0,siteSC-6B,Y,194569.6103,1603.105302,139981.614,0.139981614,0.140081371
3149,R/Cv,82,0,siteSC-7B,Y,213971.6585,1603.105302,139981.614,0.139981614,0.140081371
3150,R/Cv,56,0,SC-8B,Y,237453.753,693.7238379,11495.268,0.011495268,0.011501278
3151,R/Cv,58,0,siteSC-9A,Y,258694.6456,693.7238379,11495.268,0.011495268,0.011501278
3152,R/Cv,59,0,siteSCoutlet170710,Y,263523.1099,693.7238379,11495.268,0.011495268,0.011501278
3153,R/Cv,60,0,siteSCoutlet170807,Y,267972.9067,693.7238379,11495.268,0.011495268,0.011501278
3154,R/Cv,62,0,siteSC-1A,Y,29007.82242,693.7238379,11495.268,0.011495268,0.011501278
3155,R/Cv,63,0,siteSC-2B,Y,63330.06746,693.7238379,11495.268,0.011495268,0.011501278
3156,R/Cv,67,0,siteSC-3B,Y,80412.83247,693.7238379,11495.268,0.011495268,0.011501278
3157,R/Cv,74,0,siteSC-4B,Y,112154.2356,693.7238379,11495.268,0.011495268,0.011501278
3158,R/Cv,78,0,siteSC-5B,Y,162850.4689,693.7238379,11495.268,0.011495268,0.011501278
3159,R/Cv,79,0,siteSC-6B,Y,194569.6103,693.7238379,11495.268,0.011495268,0.011501278
3160,R/Cv,82,0,siteSC-7B,Y,213971.6585,693.7238379,11495.268,0.011495268,0.011501278
3161,R/Cv,56,0,SC-8B,Y,237453.753,693.7238379,11495.268,0.011495268,0.011501278
3162,R/Cv,58,0,siteSC-9A,Y,258694.6456,693.7238379,11495.268,0.011495268,0.011501278
3163,R/Cv,59,0,siteSCoutlet170710,Y,263523.1099,693.7238379,11495.268,0.011495268,0.011501278
3164,R/Cv,60,0,siteSCoutlet170807,Y,267972.9067,693.7238379,11495.268,0.011495268,0.011501278
3165,R/Cv,62,0,siteSC-1A,Y,29007.82242,693.7238379,11495.268,0.011495268,0.011501278
3166,R/Cv,63,0,siteSC-2B,Y,63330.06746,693.7238379,11495.268,0.011495268,0.011501278
3167,R/Cv,67,0,siteSC-3B,Y,80412.83247,693.7238379,11495.268,0.011495268,0.011501278
3168,R/Cv,74,0,siteSC-4B,Y,112154.2356,693.7238379,11495.268,0.011495268,0.011501278
3169,R/Cv,78,0,siteSC-5B,Y,162850.4689,693.7238379,11495.268,0.011495268,0.011501278
3170,R/Cv,79,0,siteSC-6B,Y,194569.6103,693.7238379,11495.268,0.011495268,0.011501278
3171,R/Cv,82,0,siteSC-7B,Y,213971.6585,693.7238379,11495.268,0.011495268,0.011501278
3172,R/Cv,56,0,SC-8B,Y,237453.753,2046.470688,43769.28891,0.043769289,0.043805057
3173,R/Cv,58,0,siteSC-9A,Y,258694.6456,2046.470688,43769.28891,0.043769289,0.043805057
3174,R/Cv,59,0,siteSCoutlet170710,Y,263523.1099,2046.470688,43769.28891,0.043769289,0.043805057
3175,R/Cv,60,0,siteSCoutlet170807,Y,267972.9067,2046.470688,43769.28891,0.043769289,0.043805057
3176,R/Cv,61,0,site3,Y,50419.71437,2046.470688,43769.28891,0.043769289,0.043805057
3177,R/Cv,63,0,siteSC-2B,Y,63330.06746,2046.470688,43769.28891,0.043769289,0.043805057
3178,R/Cv,67,0,siteSC-3B,Y,80412.83247,2046.470688,43769.28891,0.043769289,0.043805057
3179,R/Cv,74,0,siteSC-4B,Y,112154.2356,2046.470688,43769.28891,0.043769289,0.043805057
3180,R/Cv,78,0,siteSC-5B,Y,162850.4689,2046.470688,43769.28891,0.043769289,0.043805057
3181,R/Cv,79,0,siteSC-6B,Y,194569.6103,2046.470688,43769.28891,0.043769289,0.043805057
3182,R/Cv,82,0,siteSC-7B,Y,213971.6585,2046.470688,43769.28891,0.043769289,0.043805057
3183,R/Cv,56,0,SC-8B,Y,237453.753,2046.470688,43769.28891,0.043769289,0.043805057
3184,R/Cv,58,0,siteSC-9A,Y,258694.6456,2046.470688,43769.28891,0.043769289,0.043805057
3185,R/Cv,59,0,siteSCoutlet170710,Y,263523.1099,2046.470688,43769.28891,0.043769289,0.043805057
3186,R/Cv,60,0,siteSCoutlet170807,Y,267972.9067,2046.470688,43769.28891,0.043769289,0.043805057
3187,R/Cv,61,0,site3,Y,50419.71437,2046.470688,43769.28891,0.043769289,0.043805057
3188,R/Cv,63,0,siteSC-2B,Y,63330.06746,2046.470688,43769.28891,0.043769289,0.043805057
3189,R/Cv,67,0,siteSC-3B,Y,80412.83247,2046.470688,43769.28891,0.043769289,0.043805057
3190,R/Cv,74,0,siteSC-4B,Y,112154.2356,2046.470688,43769.28891,0.043769289,0.043805057
3191,R/Cv,78,0,siteSC-5B,Y,162850.4689,2046.470688,43769.28891,0.043769289,0.043805057
3192,R/Cv,79,0,siteSC-6B,Y,194569.6103,2046.470688,43769.28891,0.043769289,0.043805057
3193,R/Cv,82,0,siteSC-7B,Y,213971.6585,2046.470688,43769.28891,0.043769289,0.043805057
3194,R/Cv,56,0,SC-8B,Y,237453.753,1718.97407,100030.5911,0.100030591,0.100103809
3195,R/Cv,58,0,siteSC-9A,Y,258694.6456,1718.97407,100030.5911,0.100030591,0.100103809
3196,R/Cv,59,0,siteSCoutlet170710,Y,263523.1099,1718.97407,100030.5911,0.100030591,0.100103809
3197,R/Cv,60,0,siteSCoutlet170807,Y,267972.9067,1718.97407,100030.5911,0.100030591,0.100103809
3198,R/Cv,62,0,siteSC-1A,Y,29007.82242,1718.97407,100030.5911,0.100030591,0.100103809
3199,R/Cv,63,0,siteSC-2B,Y,63330.06746,1718.97407,100030.5911,0.100030591,0.100103809
3200,R/Cv,67,0,siteSC-3B,Y,80412.83247,1718.97407,100030.5911,0.100030591,0.100103809
3201,R/Cv,74,0,siteSC-4B,Y,112154.2356,1718.97407,100030.5911,0.100030591,0.100103809
3202,R/Cv,78,0,siteSC-5B,Y,162850.4689,1718.97407,100030.5911,0.100030591,0.100103809
3203,R/Cv,79,0,siteSC-6B,Y,194569.6103,1718.97407,100030.5911,0.100030591,0.100103809
3204,R/Cv,82,0,siteSC-7B,Y,213971.6585,1718.97407,100030.5911,0.100030591,0.100103809
3205,R/Cv,56,0,SC-8B,Y,237453.753,1718.97407,100030.5911,0.100030591,0.100103809
3206,R/Cv,58,0,siteSC-9A,Y,258694.6456,1718.97407,100030.5911,0.100030591,0.100103809
3207,R/Cv,59,0,siteSCoutlet170710,Y,263523.1099,1718.97407,100030.5911,0.100030591,0.100103809
3208,R/Cv,60,0,siteSCoutlet170807,Y,267972.9067,1718.97407,100030.5911,0.100030591,0.100103809
3209,R/Cv,62,0,siteSC-1A,Y,29007.82242,1718.97407,100030.5911,0.100030591,0.100103809
3210,R/Cv,63,0,siteSC-2B,Y,63330.06746,1718.97407,100030.5911,0.100030591,0.100103809
3211,R/Cv,67,0,siteSC-3B,Y,80412.83247,1718.97407,100030.5911,0.100030591,0.100103809
3212,R/Cv,74,0,siteSC-4B,Y,112154.2356,1718.97407,100030.5911,0.100030591,0.100103809
3213,R/Cv,78,0,siteSC-5B,Y,162850.4689,1718.97407,100030.5911,0.100030591,0.100103809
3214,R/Cv,79,0,siteSC-6B,Y,194569.6103,1718.97407,100030.5911,0.100030591,0.100103809
3215,R/Cv,82,0,siteSC-7B,Y,213971.6585,1718.97407,100030.5911,0.100030591,0.100103809
3216,R/Cv,56,0,SC-8B,Y,237453.753,9907.544923,3095236.387,3.095236387,3.097537435
3217,R/Cv,58,0,siteSC-9A,Y,258694.6456,9907.544923,3095236.387,3.095236387,3.097537435
3218,R/Cv,59,0,siteSCoutlet170710,Y,263523.1099,9907.544923,3095236.387,3.095236387,3.097537435
