OID_,FID_Ch5_region_surf_geol_NAD83UTMZn8N,Type,Name,FID_ch3archydrowatersheds2021061_nad83zn8,HydroID,Name_1,WatershedArea,LakeAddCheck,Shape_Length,Shape_Area,polygonareakm2
257,6,M,Moraine,61,,siteSCoutlet170807,,Y,19456.442438266985846,3523126.035182653926313,3.523126035182654
258,6,M,Moraine,80,,siteSC-6B,,Y,19456.442438266985846,3523126.035182653926313,3.523126035182654
259,6,M,Moraine,83,,siteSC-7B,,Y,19456.442438266985846,3523126.035182653926313,3.523126035182654
260,6,M,Moraine,57,,SC-8B,,Y,56622.331506431211892,21681960.078327640891075,21.681960078327641
261,6,M,Moraine,59,,siteSC-9A,,Y,56622.331506431211892,21681960.078327640891075,21.681960078327641
262,6,M,Moraine,60,,siteSCoutlet170710,,Y,56622.331506431211892,21681960.078327640891075,21.681960078327641
263,6,M,Moraine,61,,siteSCoutlet170807,,Y,56622.331506431211892,21681960.078327640891075,21.681960078327641
264,6,M,Moraine,81,,site9alt,,Y,56622.331506431211892,21681960.078327640891075,21.681960078327641
265,6,M,Moraine,83,,siteSC-7B,,Y,56622.331506431211892,21681960.078327640891075,21.681960078327641
266,6,M,Moraine,57,,SC-8B,,Y,12807.328515251896533,4535106.861013123765588,4.535106861013124
267,6,M,Moraine,59,,siteSC-9A,,Y,12807.328515251896533,4535106.861013123765588,4.535106861013124
268,6,M,Moraine,60,,siteSCoutlet170710,,Y,12807.328515251896533,4535106.861013123765588,4.535106861013124
269,6,M,Moraine,61,,siteSCoutlet170807,,Y,12807.328515251896533,4535106.861013123765588,4.535106861013124
270,6,M,Moraine,82,,site6,,Y,12807.328515251896533,4535106.861013123765588,4.535106861013124
271,6,M,Moraine,83,,siteSC-7B,,Y,12807.328515251896533,4535106.861013123765588,4.535106861013124
272,8,G,Glaciogenic,57,,SC-8B,,Y,7021.341298226267099,582777.843028642470017,0.582777843028642
273,8,G,Glaciogenic,59,,siteSC-9A,,Y,7021.341298226267099,582777.843028642470017,0.582777843028642
274,8,G,Glaciogenic,60,,siteSCoutlet170710,,Y,7021.341298226267099,582777.843028642470017,0.582777843028642
275,8,G,Glaciogenic,61,,siteSCoutlet170807,,Y,7021.341298226267099,582777.843028642470017,0.582777843028642
276,8,G,Glaciogenic,80,,siteSC-6B,,Y,7021.341298226267099,582777.843028642470017,0.582777843028642
277,8,G,Glaciogenic,83,,siteSC-7B,,Y,7021.341298226267099,582777.843028642470017,0.582777843028642
278,9,C,Colluvial,14,,SDDNTS100150704,,Y,1973.862939321008525,20311.057930616181693,0.020311057930616
279,9,C,Colluvial,15,,SDDNTS200150704,,Y,1973.862939321008525,20311.057930616181693,0.020311057930616
280,9,C,Colluvial,16,,SDDNTS300150704,,Y,1973.862939321008525,20311.057930616181693,0.020311057930616
281,9,C,Colluvial,17,,SDDNTS400150704,,Y,1973.862939321008525,20311.057930616181693,0.020311057930616
282,9,C,Colluvial,46,,S3INTSINFLOW3160730,,Y,1973.862939321008525,20311.057930616181693,0.020311057930616
283,9,C,Colluvial,47,,S3DNTS7160730,,Y,1973.862939321008525,20311.057930616181693,0.020311057930616
284,9,C,Colluvial,39,,HAUPTS22160726,,Y,2284.180141601022115,52837.244429803853563,0.052837244429804
285,9,C,Colluvial,41,,HADNTS3160726,,Y,2284.180141601022115,52837.244429803853563,0.052837244429804
286,9,C,Colluvial,42,,S2UPTS4160617,,Y,2284.180141601022115,52837.244429803853563,0.052837244429804
287,9,C,Colluvial,44,,S2DNTS5160617,,Y,2284.180141601022115,52837.244429803853563,0.052837244429804
288,9,C,Colluvial,45,,S3UPTS6160730,,Y,2284.180141601022115,52837.244429803853563,0.052837244429804
289,9,C,Colluvial,47,,S3DNTS7160730,,Y,2284.180141601022115,52837.244429803853563,0.052837244429804
290,9,C,Colluvial,40,,HAINTSINFLOW1160617,,Y,1307.182593140325935,20537.550392567394738,0.020537550392567
291,9,C,Colluvial,41,,HADNTS3160726,,Y,1307.182593140325935,20537.550392567394738,0.020537550392567
292,9,C,Colluvial,42,,S2UPTS4160617,,Y,1307.182593140325935,20537.550392567394738,0.020537550392567
293,9,C,Colluvial,44,,S2DNTS5160617,,Y,1307.182593140325935,20537.550392567394738,0.020537550392567
294,9,C,Colluvial,45,,S3UPTS6160730,,Y,1307.182593140325935,20537.550392567394738,0.020537550392567
295,9,C,Colluvial,47,,S3DNTS7160730,,Y,1307.182593140325935,20537.550392567394738,0.020537550392567
296,9,C,Colluvial,51,,site10,,Y,126358.413857039602590,28729478.351632341742516,28.729478351632341
297,9,C,Colluvial,55,,siteDC-4,,Y,126358.413857039602590,28729478.351632341742516,28.729478351632341
298,9,C,Colluvial,57,,SC-8B,,Y,126358.413857039602590,28729478.351632341742516,28.729478351632341
299,9,C,Colluvial,59,,siteSC-9A,,Y,126358.413857039602590,28729478.351632341742516,28.729478351632341
300,9,C,Colluvial,60,,siteSCoutlet170710,,Y,126358.413857039602590,28729478.351632341742516,28.729478351632341
301,9,C,Colluvial,61,,siteSCoutlet170807,,Y,126358.413857039602590,28729478.351632341742516,28.729478351632341
302,9,C,Colluvial,54,,siteDC-3,,Y,23807.202664261069003,4434702.911897297017276,4.434702911897297
303,9,C,Colluvial,55,,siteDC-4,,Y,23807.202664261069003,4434702.911897297017276,4.434702911897297
304,9,C,Colluvial,57,,SC-8B,,Y,23807.202664261069003,4434702.911897297017276,4.434702911897297
305,9,C,Colluvial,59,,siteSC-9A,,Y,23807.202664261069003,4434702.911897297017276,4.434702911897297
306,9,C,Colluvial,60,,siteSCoutlet170710,,Y,23807.202664261069003,4434702.911897297017276,4.434702911897297
307,9,C,Colluvial,61,,siteSCoutlet170807,,Y,23807.202664261069003,4434702.911897297017276,4.434702911897297
308,9,C,Colluvial,57,,SC-8B,,Y,129796.321203198865987,23319478.967317312955856,23.319478967317313
309,9,C,Colluvial,59,,siteSC-9A,,Y,129796.321203198865987,23319478.967317312955856,23.319478967317313
310,9,C,Colluvial,60,,siteSCoutlet170710,,Y,129796.321203198865987,23319478.967317312955856,23.319478967317313
311,9,C,Colluvial,61,,siteSCoutlet170807,,Y,129796.321203198865987,23319478.967317312955856,23.319478967317313
312,9,C,Colluvial,80,,siteSC-6B,,Y,129796.321203198865987,23319478.967317312955856,23.319478967317313
313,9,C,Colluvial,83,,siteSC-7B,,Y,129796.321203198865987,23319478.967317312955856,23.319478967317313
314,9,C,Colluvial,57,,SC-8B,,Y,22660.422322205569799,5027905.719054250046611,5.027905719054250
315,9,C,Colluvial,59,,siteSC-9A,,Y,22660.422322205569799,5027905.719054250046611,5.027905719054250
316,9,C,Colluvial,60,,siteSCoutlet170710,,Y,22660.422322205569799,5027905.719054250046611,5.027905719054250
317,9,C,Colluvial,61,,siteSCoutlet170807,,Y,22660.422322205569799,5027905.719054250046611,5.027905719054250
318,9,C,Colluvial,81,,site9alt,,Y,22660.422322205569799,5027905.719054250046611,5.027905719054250
319,9,C,Colluvial,83,,siteSC-7B,,Y,22660.422322205569799,5027905.719054250046611,5.027905719054250
320,9,C,Colluvial,57,,SC-8B,,Y,3490.229871814066883,437020.027926996350288,0.437020027926996
321,9,C,Colluvial,59,,siteSC-9A,,Y,3490.229871814066883,437020.027926996350288,0.437020027926996
322,9,C,Colluvial,60,,siteSCoutlet170710,,Y,3490.229871814066883,437020.027926996350288,0.437020027926996
323,9,C,Colluvial,61,,siteSCoutlet170807,,Y,3490.229871814066883,437020.027926996350288,0.437020027926996
324,9,C,Colluvial,82,,site6,,Y,3490.229871814066883,437020.027926996350288,0.437020027926996
325,9,C,Colluvial,83,,siteSC-7B,,Y,3490.229871814066883,437020.027926996350288,0.437020027926996
326,10,A,Alluvial,51,,site10,,Y,17316.922286234574131,3012866.027646246831864,3.012866027646247
327,10,A,Alluvial,55,,siteDC-4,,Y,17316.922286234574131,3012866.027646246831864,3.012866027646247
328,10,A,Alluvial,57,,SC-8B,,Y,17316.922286234574131,3012866.027646246831864,3.012866027646247
329,10,A,Alluvial,59,,siteSC-9A,,Y,17316.922286234574131,3012866.027646246831864,3.012866027646247
330,10,A,Alluvial,60,,siteSCoutlet170710,,Y,17316.922286234574131,3012866.027646246831864,3.012866027646247
331,10,A,Alluvial,61,,siteSCoutlet170807,,Y,17316.922286234574131,3012866.027646246831864,3.012866027646247
332,10,A,Alluvial,57,,SC-8B,,Y,16843.181720839500485,2056327.088980261934921,2.056327088980262
333,10,A,Alluvial,59,,siteSC-9A,,Y,16843.181720839500485,2056327.088980261934921,2.056327088980262
334,10,A,Alluvial,60,,siteSCoutlet170710,,Y,16843.181720839500485,2056327.088980261934921,2.056327088980262
335,10,A,Alluvial,61,,siteSCoutlet170807,,Y,16843.181720839500485,2056327.088980261934921,2.056327088980262
336,10,A,Alluvial,80,,siteSC-6B,,Y,16843.181720839500485,2056327.088980261934921,2.056327088980262
337,10,A,Alluvial,83,,siteSC-7B,,Y,16843.181720839500485,2056327.088980261934921,2.056327088980262
338,2,P,Piedmont,38,,HAUPTS2160617,,Y,3567.683696711574157,157837.972271418635501,0.157837972271419
339,2,P,Piedmont,39,,HAUPTS22160726,,Y,3567.683696711574157,157837.972271418635501,0.157837972271419
340,2,P,Piedmont,41,,HADNTS3160726,,Y,3567.683696711574157,157837.972271418635501,0.157837972271419
341,2,P,Piedmont,42,,S2UPTS4160617,,Y,3567.683696711574157,157837.972271418635501,0.157837972271419
342,2,P,Piedmont,44,,S2DNTS5160617,,Y,3567.683696711574157,157837.972271418635501,0.157837972271419
343,2,P,Piedmont,45,,S3UPTS6160730,,Y,3567.683696711574157,157837.972271418635501,0.157837972271419
344,2,P,Piedmont,47,,S3DNTS7160730,,Y,3567.683696711574157,157837.972271418635501,0.157837972271419
345,2,P,Piedmont,52,,site7,,Y,24868.852952338780597,3090002.214585931971669,3.090002214585932
346,2,P,Piedmont,54,,siteDC-3,,Y,24868.852952338780597,3090002.214585931971669,3.090002214585932
347,2,P,Piedmont,55,,siteDC-4,,Y,24868.852952338780597,3090002.214585931971669,3.090002214585932
348,2,P,Piedmont,57,,SC-8B,,Y,24868.852952338780597,3090002.214585931971669,3.090002214585932
349,2,P,Piedmont,59,,siteSC-9A,,Y,24868.852952338780597,3090002.214585931971669,3.090002214585932
350,2,P,Piedmont,60,,siteSCoutlet170710,,Y,24868.852952338780597,3090002.214585931971669,3.090002214585932
351,2,P,Piedmont,61,,siteSCoutlet170807,,Y,24868.852952338780597,3090002.214585931971669,3.090002214585932
352,2,P,Piedmont,53,,site57,,Y,2222.102372269406715,204119.282586479588645,0.204119282586480
353,2,P,Piedmont,54,,siteDC-3,,Y,2222.102372269406715,204119.282586479588645,0.204119282586480
354,2,P,Piedmont,55,,siteDC-4,,Y,2222.102372269406715,204119.282586479588645,0.204119282586480
355,2,P,Piedmont,57,,SC-8B,,Y,2222.102372269406715,204119.282586479588645,0.204119282586480
356,2,P,Piedmont,59,,siteSC-9A,,Y,2222.102372269406715,204119.282586479588645,0.204119282586480
357,2,P,Piedmont,60,,siteSCoutlet170710,,Y,2222.102372269406715,204119.282586479588645,0.204119282586480
358,2,P,Piedmont,61,,siteSCoutlet170807,,Y,2222.102372269406715,204119.282586479588645,0.204119282586480
359,2,P,Piedmont,57,,SC-8B,,Y,7039.886806824129053,1147401.796581352828071,1.147401796581353
360,2,P,Piedmont,59,,siteSC-9A,,Y,7039.886806824129053,1147401.796581352828071,1.147401796581353
361,2,P,Piedmont,60,,siteSCoutlet170710,,Y,7039.886806824129053,1147401.796581352828071,1.147401796581353
362,2,P,Piedmont,61,,siteSCoutlet170807,,Y,7039.886806824129053,1147401.796581352828071,1.147401796581353
363,2,P,Piedmont,76,,site24,,Y,7039.886806824129053,1147401.796581352828071,1.147401796581353
364,2,P,Piedmont,80,,siteSC-6B,,Y,7039.886806824129053,1147401.796581352828071,1.147401796581353
365,2,P,Piedmont,83,,siteSC-7B,,Y,7039.886806824129053,1147401.796581352828071,1.147401796581353
366,2,P,Piedmont,57,,SC-8B,,Y,21375.018528178112319,4807690.154117606580257,4.807690154117607
367,2,P,Piedmont,59,,siteSC-9A,,Y,21375.018528178112319,4807690.154117606580257,4.807690154117607
368,2,P,Piedmont,60,,siteSCoutlet170710,,Y,21375.018528178112319,4807690.154117606580257,4.807690154117607
369,2,P,Piedmont,61,,siteSCoutlet170807,,Y,21375.018528178112319,4807690.154117606580257,4.807690154117607
370,2,P,Piedmont,77,,site23,,Y,21375.018528178112319,4807690.154117606580257,4.807690154117607
371,2,P,Piedmont,80,,siteSC-6B,,Y,21375.018528178112319,4807690.154117606580257,4.807690154117607
372,2,P,Piedmont,83,,siteSC-7B,,Y,21375.018528178112319,4807690.154117606580257,4.807690154117607
373,2,P,Piedmont,57,,SC-8B,,Y,199225.217759750987170,68137541.026297494769096,68.137541026297498
374,2,P,Piedmont,59,,siteSC-9A,,Y,199225.217759750987170,68137541.026297494769096,68.137541026297498
375,2,P,Piedmont,60,,siteSCoutlet170710,,Y,199225.217759750987170,68137541.026297494769096,68.137541026297498
376,2,P,Piedmont,61,,siteSCoutlet170807,,Y,199225.217759750987170,68137541.026297494769096,68.137541026297498
377,2,P,Piedmont,79,,siteSC-5B,,Y,199225.217759750987170,68137541.026297494769096,68.137541026297498
378,2,P,Piedmont,80,,siteSC-6B,,Y,199225.217759750987170,68137541.026297494769096,68.137541026297498
379,2,P,Piedmont,83,,siteSC-7B,,Y,199225.217759750987170,68137541.026297494769096,68.137541026297498
380,4,R,Bedrock,57,,SC-8B,,Y,3374.087569016267935,418132.847716481599491,0.418132847716482
381,4,R,Bedrock,59,,siteSC-9A,,Y,3374.087569016267935,418132.847716481599491,0.418132847716482
382,4,R,Bedrock,60,,siteSCoutlet170710,,Y,3374.087569016267935,418132.847716481599491,0.418132847716482
383,4,R,Bedrock,61,,siteSCoutlet170807,,Y,3374.087569016267935,418132.847716481599491,0.418132847716482
384,4,R,Bedrock,79,,siteSC-5B,,Y,3374.087569016267935,418132.847716481599491,0.418132847716482
385,4,R,Bedrock,80,,siteSC-6B,,Y,3374.087569016267935,418132.847716481599491,0.418132847716482
386,4,R,Bedrock,83,,siteSC-7B,,Y,3374.087569016267935,418132.847716481599491,0.418132847716482
387,5,O,Organic,57,,SC-8B,,Y,84915.437939598981757,12881247.035055054351687,12.881247035055054
388,5,O,Organic,59,,siteSC-9A,,Y,84915.437939598981757,12881247.035055054351687,12.881247035055054
389,5,O,Organic,60,,siteSCoutlet170710,,Y,84915.437939598981757,12881247.035055054351687,12.881247035055054
390,5,O,Organic,61,,siteSCoutlet170807,,Y,84915.437939598981757,12881247.035055054351687,12.881247035055054
391,5,O,Organic,79,,siteSC-5B,,Y,84915.437939598981757,12881247.035055054351687,12.881247035055054
392,5,O,Organic,80,,siteSC-6B,,Y,84915.437939598981757,12881247.035055054351687,12.881247035055054
393,5,O,Organic,83,,siteSC-7B,,Y,84915.437939598981757,12881247.035055054351687,12.881247035055054
394,6,M,Moraine,52,,site7,,Y,21555.427062969240069,6696227.950113100931048,6.696227950113101
395,6,M,Moraine,54,,siteDC-3,,Y,21555.427062969240069,6696227.950113100931048,6.696227950113101
396,6,M,Moraine,55,,siteDC-4,,Y,21555.427062969240069,6696227.950113100931048,6.696227950113101
397,6,M,Moraine,57,,SC-8B,,Y,21555.427062969240069,6696227.950113100931048,6.696227950113101
398,6,M,Moraine,59,,siteSC-9A,,Y,21555.427062969240069,6696227.950113100931048,6.696227950113101
399,6,M,Moraine,60,,siteSCoutlet170710,,Y,21555.427062969240069,6696227.950113100931048,6.696227950113101
400,6,M,Moraine,61,,siteSCoutlet170807,,Y,21555.427062969240069,6696227.950113100931048,6.696227950113101
401,6,M,Moraine,53,,site57,,Y,8630.847871284844587,1966904.223856401396915,1.966904223856401
402,6,M,Moraine,54,,siteDC-3,,Y,8630.847871284844587,1966904.223856401396915,1.966904223856401
403,6,M,Moraine,55,,siteDC-4,,Y,8630.847871284844587,1966904.223856401396915,1.966904223856401
404,6,M,Moraine,57,,SC-8B,,Y,8630.847871284844587,1966904.223856401396915,1.966904223856401
405,6,M,Moraine,59,,siteSC-9A,,Y,8630.847871284844587,1966904.223856401396915,1.966904223856401
406,6,M,Moraine,60,,siteSCoutlet170710,,Y,8630.847871284844587,1966904.223856401396915,1.966904223856401
407,6,M,Moraine,61,,siteSCoutlet170807,,Y,8630.847871284844587,1966904.223856401396915,1.966904223856401
408,6,M,Moraine,57,,SC-8B,,Y,45752.415148755681003,11730349.321128733456135,11.730349321128733
409,6,M,Moraine,59,,siteSC-9A,,Y,45752.415148755681003,11730349.321128733456135,11.730349321128733
410,6,M,Moraine,60,,siteSCoutlet170710,,Y,45752.415148755681003,11730349.321128733456135,11.730349321128733
411,6,M,Moraine,61,,siteSCoutlet170807,,Y,45752.415148755681003,11730349.321128733456135,11.730349321128733
412,6,M,Moraine,79,,siteSC-5B,,Y,45752.415148755681003,11730349.321128733456135,11.730349321128733
413,6,M,Moraine,80,,siteSC-6B,,Y,45752.415148755681003,11730349.321128733456135,11.730349321128733
414,6,M,Moraine,83,,siteSC-7B,,Y,45752.415148755681003,11730349.321128733456135,11.730349321128733
415,8,G,Glaciogenic,57,,SC-8B,,Y,7448.092195403651203,953802.764635748229921,0.953802764635748
416,8,G,Glaciogenic,59,,siteSC-9A,,Y,7448.092195403651203,953802.764635748229921,0.953802764635748
417,8,G,Glaciogenic,60,,siteSCoutlet170710,,Y,7448.092195403651203,953802.764635748229921,0.953802764635748
418,8,G,Glaciogenic,61,,siteSCoutlet170807,,Y,7448.092195403651203,953802.764635748229921,0.953802764635748
419,8,G,Glaciogenic,79,,siteSC-5B,,Y,7448.092195403651203,953802.764635748229921,0.953802764635748
420,8,G,Glaciogenic,80,,siteSC-6B,,Y,7448.092195403651203,953802.764635748229921,0.953802764635748
421,8,G,Glaciogenic,83,,siteSC-7B,,Y,7448.092195403651203,953802.764635748229921,0.953802764635748
422,9,C,Colluvial,13,,site48,,Y,175.419011617882944,1047.097081550294206,0.001047097081550
423,9,C,Colluvial,14,,SDDNTS100150704,,Y,175.419011617882944,1047.097081550294206,0.001047097081550
424,9,C,Colluvial,15,,SDDNTS200150704,,Y,175.419011617882944,1047.097081550294206,0.001047097081550
425,9,C,Colluvial,16,,SDDNTS300150704,,Y,175.419011617882944,1047.097081550294206,0.001047097081550
426,9,C,Colluvial,17,,SDDNTS400150704,,Y,175.419011617882944,1047.097081550294206,0.001047097081550
427,9,C,Colluvial,46,,S3INTSINFLOW3160730,,Y,175.419011617882944,1047.097081550294206,0.001047097081550
428,9,C,Colluvial,47,,S3DNTS7160730,,Y,175.419011617882944,1047.097081550294206,0.001047097081550
429,9,C,Colluvial,38,,HAUPTS2160617,,Y,3490.432824125665775,303611.334068225754891,0.303611334068226
430,9,C,Colluvial,39,,HAUPTS22160726,,Y,3490.432824125665775,303611.334068225754891,0.303611334068226
431,9,C,Colluvial,41,,HADNTS3160726,,Y,3490.432824125665775,303611.334068225754891,0.303611334068226
432,9,C,Colluvial,42,,S2UPTS4160617,,Y,3490.432824125665775,303611.334068225754891,0.303611334068226
433,9,C,Colluvial,44,,S2DNTS5160617,,Y,3490.432824125665775,303611.334068225754891,0.303611334068226
434,9,C,Colluvial,45,,S3UPTS6160730,,Y,3490.432824125665775,303611.334068225754891,0.303611334068226
435,9,C,Colluvial,47,,S3DNTS7160730,,Y,3490.432824125665775,303611.334068225754891,0.303611334068226
436,9,C,Colluvial,52,,site7,,Y,10587.974618898781046,1407979.851682595442981,1.407979851682595
437,9,C,Colluvial,54,,siteDC-3,,Y,10587.974618898781046,1407979.851682595442981,1.407979851682595
438,9,C,Colluvial,55,,siteDC-4,,Y,10587.974618898781046,1407979.851682595442981,1.407979851682595
439,9,C,Colluvial,57,,SC-8B,,Y,10587.974618898781046,1407979.851682595442981,1.407979851682595
440,9,C,Colluvial,59,,siteSC-9A,,Y,10587.974618898781046,1407979.851682595442981,1.407979851682595
441,9,C,Colluvial,60,,siteSCoutlet170710,,Y,10587.974618898781046,1407979.851682595442981,1.407979851682595
442,9,C,Colluvial,61,,siteSCoutlet170807,,Y,10587.974618898781046,1407979.851682595442981,1.407979851682595
443,9,C,Colluvial,53,,site57,,Y,3182.719167389425820,299680.736732866324019,0.299680736732866
444,9,C,Colluvial,54,,siteDC-3,,Y,3182.719167389425820,299680.736732866324019,0.299680736732866
445,9,C,Colluvial,55,,siteDC-4,,Y,3182.719167389425820,299680.736732866324019,0.299680736732866
446,9,C,Colluvial,57,,SC-8B,,Y,3182.719167389425820,299680.736732866324019,0.299680736732866
447,9,C,Colluvial,59,,siteSC-9A,,Y,3182.719167389425820,299680.736732866324019,0.299680736732866
448,9,C,Colluvial,60,,siteSCoutlet170710,,Y,3182.719167389425820,299680.736732866324019,0.299680736732866
449,9,C,Colluvial,61,,siteSCoutlet170807,,Y,3182.719167389425820,299680.736732866324019,0.299680736732866
450,9,C,Colluvial,57,,SC-8B,,Y,9371.723158276037793,2514112.083300274331123,2.514112083300274
451,9,C,Colluvial,59,,siteSC-9A,,Y,9371.723158276037793,2514112.083300274331123,2.514112083300274
452,9,C,Colluvial,60,,siteSCoutlet170710,,Y,9371.723158276037793,2514112.083300274331123,2.514112083300274
453,9,C,Colluvial,61,,siteSCoutlet170807,,Y,9371.723158276037793,2514112.083300274331123,2.514112083300274
454,9,C,Colluvial,76,,site24,,Y,9371.723158276037793,2514112.083300274331123,2.514112083300274
455,9,C,Colluvial,80,,siteSC-6B,,Y,9371.723158276037793,2514112.083300274331123,2.514112083300274
456,9,C,Colluvial,83,,siteSC-7B,,Y,9371.723158276037793,2514112.083300274331123,2.514112083300274
457,9,C,Colluvial,57,,SC-8B,,Y,24389.857053025629284,8987322.192938713356853,8.987322192938713
458,9,C,Colluvial,59,,siteSC-9A,,Y,24389.857053025629284,8987322.192938713356853,8.987322192938713
459,9,C,Colluvial,60,,siteSCoutlet170710,,Y,24389.857053025629284,8987322.192938713356853,8.987322192938713
460,9,C,Colluvial,61,,siteSCoutlet170807,,Y,24389.857053025629284,8987322.192938713356853,8.987322192938713
461,9,C,Colluvial,77,,site23,,Y,24389.857053025629284,8987322.192938713356853,8.987322192938713
462,9,C,Colluvial,80,,siteSC-6B,,Y,24389.857053025629284,8987322.192938713356853,8.987322192938713
463,9,C,Colluvial,83,,siteSC-7B,,Y,24389.857053025629284,8987322.192938713356853,8.987322192938713
464,9,C,Colluvial,57,,SC-8B,,Y,148860.754487293132115,24449756.903187967836857,24.449756903187968
465,9,C,Colluvial,59,,siteSC-9A,,Y,148860.754487293132115,24449756.903187967836857,24.449756903187968
466,9,C,Colluvial,60,,siteSCoutlet170710,,Y,148860.754487293132115,24449756.903187967836857,24.449756903187968
467,9,C,Colluvial,61,,siteSCoutlet170807,,Y,148860.754487293132115,24449756.903187967836857,24.449756903187968
468,9,C,Colluvial,79,,siteSC-5B,,Y,148860.754487293132115,24449756.903187967836857,24.449756903187968
469,9,C,Colluvial,80,,siteSC-6B,,Y,148860.754487293132115,24449756.903187967836857,24.449756903187968
470,9,C,Colluvial,83,,siteSC-7B,,Y,148860.754487293132115,24449756.903187967836857,24.449756903187968
471,10,A,Alluvial,57,,SC-8B,,Y,90256.347285983531037,19409741.467480964958668,19.409741467480963
472,10,A,Alluvial,59,,siteSC-9A,,Y,90256.347285983531037,19409741.467480964958668,19.409741467480963
473,10,A,Alluvial,60,,siteSCoutlet170710,,Y,90256.347285983531037,19409741.467480964958668,19.409741467480963
474,10,A,Alluvial,61,,siteSCoutlet170807,,Y,90256.347285983531037,19409741.467480964958668,19.409741467480963
475,10,A,Alluvial,79,,siteSC-5B,,Y,90256.347285983531037,19409741.467480964958668,19.409741467480963
476,10,A,Alluvial,80,,siteSC-6B,,Y,90256.347285983531037,19409741.467480964958668,19.409741467480963
477,10,A,Alluvial,83,,siteSC-7B,,Y,90256.347285983531037,19409741.467480964958668,19.409741467480963
478,2,P,Piedmont,37,,SEDNTS1000150821,,Y,1487.348999608064332,22766.149966548073280,0.022766149966548
479,2,P,Piedmont,38,,HAUPTS2160617,,Y,1487.348999608064332,22766.149966548073280,0.022766149966548
480,2,P,Piedmont,39,,HAUPTS22160726,,Y,1487.348999608064332,22766.149966548073280,0.022766149966548
481,2,P,Piedmont,41,,HADNTS3160726,,Y,1487.348999608064332,22766.149966548073280,0.022766149966548
482,2,P,Piedmont,42,,S2UPTS4160617,,Y,1487.348999608064332,22766.149966548073280,0.022766149966548
483,2,P,Piedmont,44,,S2DNTS5160617,,Y,1487.348999608064332,22766.149966548073280,0.022766149966548
484,2,P,Piedmont,45,,S3UPTS6160730,,Y,1487.348999608064332,22766.149966548073280,0.022766149966548
485,2,P,Piedmont,47,,S3DNTS7160730,,Y,1487.348999608064332,22766.149966548073280,0.022766149966548
486,2,P,Piedmont,57,,SC-8B,,Y,12077.916287595126050,2653471.739281491376460,2.653471739281491
487,2,P,Piedmont,59,,siteSC-9A,,Y,12077.916287595126050,2653471.739281491376460,2.653471739281491
488,2,P,Piedmont,60,,siteSCoutlet170710,,Y,12077.916287595126050,2653471.739281491376460,2.653471739281491
489,2,P,Piedmont,61,,siteSCoutlet170807,,Y,12077.916287595126050,2653471.739281491376460,2.653471739281491
490,2,P,Piedmont,69,,site20,,Y,12077.916287595126050,2653471.739281491376460,2.653471739281491
491,2,P,Piedmont,79,,siteSC-5B,,Y,12077.916287595126050,2653471.739281491376460,2.653471739281491
492,2,P,Piedmont,80,,siteSC-6B,,Y,12077.916287595126050,2653471.739281491376460,2.653471739281491
493,2,P,Piedmont,83,,siteSC-7B,,Y,12077.916287595126050,2653471.739281491376460,2.653471739281491
494,2,P,Piedmont,57,,SC-8B,,Y,13911.690092840877696,3023571.696685108821839,3.023571696685109
495,2,P,Piedmont,59,,siteSC-9A,,Y,13911.690092840877696,3023571.696685108821839,3.023571696685109
496,2,P,Piedmont,60,,siteSCoutlet170710,,Y,13911.690092840877696,3023571.696685108821839,3.023571696685109
497,2,P,Piedmont,61,,siteSCoutlet170807,,Y,13911.690092840877696,3023571.696685108821839,3.023571696685109
498,2,P,Piedmont,70,,site19,,Y,13911.690092840877696,3023571.696685108821839,3.023571696685109
499,2,P,Piedmont,79,,siteSC-5B,,Y,13911.690092840877696,3023571.696685108821839,3.023571696685109
500,2,P,Piedmont,80,,siteSC-6B,,Y,13911.690092840877696,3023571.696685108821839,3.023571696685109
501,2,P,Piedmont,83,,siteSC-7B,,Y,13911.690092840877696,3023571.696685108821839,3.023571696685109
502,2,P,Piedmont,57,,SC-8B,,Y,18676.291246781252994,6480304.789937132038176,6.480304789937132
503,2,P,Piedmont,59,,siteSC-9A,,Y,18676.291246781252994,6480304.789937132038176,6.480304789937132
504,2,P,Piedmont,60,,siteSCoutlet170710,,Y,18676.291246781252994,6480304.789937132038176,6.480304789937132
505,2,P,Piedmont,61,,siteSCoutlet170807,,Y,18676.291246781252994,6480304.789937132038176,6.480304789937132
506,2,P,Piedmont,71,,site5,,Y,18676.291246781252994,6480304.789937132038176,6.480304789937132
507,2,P,Piedmont,79,,siteSC-5B,,Y,18676.291246781252994,6480304.789937132038176,6.480304789937132
508,2,P,Piedmont,80,,siteSC-6B,,Y,18676.291246781252994,6480304.789937132038176,6.480304789937132
509,2,P,Piedmont,83,,siteSC-7B,,Y,18676.291246781252994,6480304.789937132038176,6.480304789937132
510,2,P,Piedmont,57,,SC-8B,,Y,53080.627023000750341,16750140.348672864958644,16.750140348672865
511,2,P,Piedmont,59,,siteSC-9A,,Y,53080.627023000750341,16750140.348672864958644,16.750140348672865
512,2,P,Piedmont,60,,siteSCoutlet170710,,Y,53080.627023000750341,16750140.348672864958644,16.750140348672865
513,2,P,Piedmont,61,,siteSCoutlet170807,,Y,53080.627023000750341,16750140.348672864958644,16.750140348672865
