OID_,Name,FID_ch3archydrowatersheds2021061_nad83zn8,HydroID,Name_1,LakeAddChe,Shape_Leng,Shape_Length,Area_km2,Area_km2geodesic
3180,R/Cv,74,0,siteSC-4B,Y,112154.2356,2046.47035,0.043769297,0.043805065
3181,R/Cv,74,0,siteSC-4B,Y,112154.2356,2046.47035,0.043769297,0.043805065
3182,R/Cv,78,0,siteSC-5B,Y,162850.4689,2046.47035,0.043769297,0.043805065
3183,R/Cv,78,0,siteSC-5B,Y,162850.4689,2046.47035,0.043769297,0.043805065
3184,R/Cv,79,0,siteSC-6B,Y,194569.6103,2046.47035,0.043769297,0.043805065
3185,R/Cv,79,0,siteSC-6B,Y,194569.6103,2046.47035,0.043769297,0.043805065
3186,R/Cv,82,0,siteSC-7B,Y,213971.6585,2046.47035,0.043769297,0.043805065
3187,R/Cv,82,0,siteSC-7B,Y,213971.6585,2046.47035,0.043769297,0.043805065
3188,R/Cv,56,0,SC-8B,Y,237453.753,9907.544678,3.095236389,3.097537438
3189,R/Cv,56,0,SC-8B,Y,237453.753,9907.544678,3.095236389,3.097537438
3190,R/Cv,58,0,siteSC-9A,Y,258694.6456,9907.544678,3.095236389,3.097537438
3191,R/Cv,58,0,siteSC-9A,Y,258694.6456,9907.544678,3.095236389,3.097537438
3192,R/Cv,59,0,siteSCoutlet170710,Y,263523.1099,9907.544678,3.095236389,3.097537438
3193,R/Cv,59,0,siteSCoutlet170710,Y,263523.1099,9907.544678,3.095236389,3.097537438
3194,R/Cv,60,0,siteSCoutlet170807,Y,267972.9067,9907.544678,3.095236389,3.097537438
3195,R/Cv,60,0,siteSCoutlet170807,Y,267972.9067,9907.544678,3.095236389,3.097537438
3196,R/Cv,61,0,site3,Y,50419.71437,9907.544678,3.095236389,3.097537438
3197,R/Cv,61,0,site3,Y,50419.71437,9907.544678,3.095236389,3.097537438
3198,R/Cv,63,0,siteSC-2B,Y,63330.06746,9907.544678,3.095236389,3.097537438
3199,R/Cv,63,0,siteSC-2B,Y,63330.06746,9907.544678,3.095236389,3.097537438
3200,R/Cv,67,0,siteSC-3B,Y,80412.83247,9907.544678,3.095236389,3.097537438
3201,R/Cv,67,0,siteSC-3B,Y,80412.83247,9907.544678,3.095236389,3.097537438
3202,R/Cv,74,0,siteSC-4B,Y,112154.2356,9907.544678,3.095236389,3.097537438
3203,R/Cv,74,0,siteSC-4B,Y,112154.2356,9907.544678,3.095236389,3.097537438
3204,R/Cv,78,0,siteSC-5B,Y,162850.4689,9907.544678,3.095236389,3.097537438
3205,R/Cv,78,0,siteSC-5B,Y,162850.4689,9907.544678,3.095236389,3.097537438
3206,R/Cv,79,0,siteSC-6B,Y,194569.6103,9907.544678,3.095236389,3.097537438
3207,R/Cv,79,0,siteSC-6B,Y,194569.6103,9907.544678,3.095236389,3.097537438
3208,R/Cv,82,0,siteSC-7B,Y,213971.6585,9907.544678,3.095236389,3.097537438
3209,R/Cv,82,0,siteSC-7B,Y,213971.6585,9907.544678,3.095236389,3.097537438
3210,R/Cv,56,0,SC-8B,Y,237453.753,693.7238376,0.011495268,0.011501278
3211,R/Cv,56,0,SC-8B,Y,237453.753,693.7238376,0.011495268,0.011501278
3212,R/Cv,58,0,siteSC-9A,Y,258694.6456,693.7238376,0.011495268,0.011501278
3213,R/Cv,58,0,siteSC-9A,Y,258694.6456,693.7238376,0.011495268,0.011501278
3214,R/Cv,59,0,siteSCoutlet170710,Y,263523.1099,693.7238376,0.011495268,0.011501278
3215,R/Cv,59,0,siteSCoutlet170710,Y,263523.1099,693.7238376,0.011495268,0.011501278
3216,R/Cv,60,0,siteSCoutlet170807,Y,267972.9067,693.7238376,0.011495268,0.011501278
3217,R/Cv,60,0,siteSCoutlet170807,Y,267972.9067,693.7238376,0.011495268,0.011501278
3218,R/Cv,62,0,siteSC-1A,Y,29007.82242,693.7238376,0.011495268,0.011501278
3219,R/Cv,62,0,siteSC-1A,Y,29007.82242,693.7238376,0.011495268,0.011501278
3220,R/Cv,63,0,siteSC-2B,Y,63330.06746,693.7238376,0.011495268,0.011501278
3221,R/Cv,63,0,siteSC-2B,Y,63330.06746,693.7238376,0.011495268,0.011501278
3222,R/Cv,67,0,siteSC-3B,Y,80412.83247,693.7238376,0.011495268,0.011501278
3223,R/Cv,67,0,siteSC-3B,Y,80412.83247,693.7238376,0.011495268,0.011501278
3224,R/Cv,74,0,siteSC-4B,Y,112154.2356,693.7238376,0.011495268,0.011501278
3225,R/Cv,74,0,siteSC-4B,Y,112154.2356,693.7238376,0.011495268,0.011501278
3226,R/Cv,78,0,siteSC-5B,Y,162850.4689,693.7238376,0.011495268,0.011501278
3227,R/Cv,78,0,siteSC-5B,Y,162850.4689,693.7238376,0.011495268,0.011501278
3228,R/Cv,79,0,siteSC-6B,Y,194569.6103,693.7238376,0.011495268,0.011501278
3229,R/Cv,79,0,siteSC-6B,Y,194569.6103,693.7238376,0.011495268,0.011501278
3230,R/Cv,82,0,siteSC-7B,Y,213971.6585,693.7238376,0.011495268,0.011501278
3231,R/Cv,82,0,siteSC-7B,Y,213971.6585,693.7238376,0.011495268,0.011501278
3232,R/Cv,56,0,SC-8B,Y,237453.753,1718.974184,0.100030579,0.100103797
3233,R/Cv,56,0,SC-8B,Y,237453.753,1718.974184,0.100030579,0.100103797
3234,R/Cv,58,0,siteSC-9A,Y,258694.6456,1718.974184,0.100030579,0.100103797
3235,R/Cv,58,0,siteSC-9A,Y,258694.6456,1718.974184,0.100030579,0.100103797
3236,R/Cv,59,0,siteSCoutlet170710,Y,263523.1099,1718.974184,0.100030579,0.100103797
3237,R/Cv,59,0,siteSCoutlet170710,Y,263523.1099,1718.974184,0.100030579,0.100103797
3238,R/Cv,60,0,siteSCoutlet170807,Y,267972.9067,1718.974184,0.100030579,0.100103797
3239,R/Cv,60,0,siteSCoutlet170807,Y,267972.9067,1718.974184,0.100030579,0.100103797
3240,R/Cv,62,0,siteSC-1A,Y,29007.82242,1718.974184,0.100030579,0.100103797
3241,R/Cv,62,0,siteSC-1A,Y,29007.82242,1718.974184,0.100030579,0.100103797
3242,R/Cv,63,0,siteSC-2B,Y,63330.06746,1718.974184,0.100030579,0.100103797
3243,R/Cv,63,0,siteSC-2B,Y,63330.06746,1718.974184,0.100030579,0.100103797
3244,R/Cv,67,0,siteSC-3B,Y,80412.83247,1718.974184,0.100030579,0.100103797
3245,R/Cv,67,0,siteSC-3B,Y,80412.83247,1718.974184,0.100030579,0.100103797
3246,R/Cv,74,0,siteSC-4B,Y,112154.2356,1718.974184,0.100030579,0.100103797
3247,R/Cv,74,0,siteSC-4B,Y,112154.2356,1718.974184,0.100030579,0.100103797
3248,R/Cv,78,0,siteSC-5B,Y,162850.4689,1718.974184,0.100030579,0.100103797
3249,R/Cv,78,0,siteSC-5B,Y,162850.4689,1718.974184,0.100030579,0.100103797
3250,R/Cv,79,0,siteSC-6B,Y,194569.6103,1718.974184,0.100030579,0.100103797
3251,R/Cv,79,0,siteSC-6B,Y,194569.6103,1718.974184,0.100030579,0.100103797
3252,R/Cv,82,0,siteSC-7B,Y,213971.6585,1718.974184,0.100030579,0.100103797
3253,R/Cv,82,0,siteSC-7B,Y,213971.6585,1718.974184,0.100030579,0.100103797
3254,R/Cv,56,0,SC-8B,Y,237453.753,392.7305044,0.00352453,0.003527216
3255,R/Cv,56,0,SC-8B,Y,237453.753,392.7305044,0.00352453,0.003527216
3256,R/Cv,58,0,siteSC-9A,Y,258694.6456,392.7305044,0.00352453,0.003527216
3257,R/Cv,58,0,siteSC-9A,Y,258694.6456,392.7305044,0.00352453,0.003527216
3258,R/Cv,59,0,siteSCoutlet170710,Y,263523.1099,392.7305044,0.00352453,0.003527216
3259,R/Cv,59,0,siteSCoutlet170710,Y,263523.1099,392.7305044,0.00352453,0.003527216
3260,R/Cv,60,0,siteSCoutlet170807,Y,267972.9067,392.7305044,0.00352453,0.003527216
3261,R/Cv,60,0,siteSCoutlet170807,Y,267972.9067,392.7305044,0.00352453,0.003527216
3262,R/Cv,62,0,siteSC-1A,Y,29007.82242,392.7305044,0.00352453,0.003527216
3263,R/Cv,62,0,siteSC-1A,Y,29007.82242,392.7305044,0.00352453,0.003527216
3264,R/Cv,63,0,siteSC-2B,Y,63330.06746,392.7305044,0.00352453,0.003527216
3265,R/Cv,63,0,siteSC-2B,Y,63330.06746,392.7305044,0.00352453,0.003527216
3266,R/Cv,67,0,siteSC-3B,Y,80412.83247,392.7305044,0.00352453,0.003527216
3267,R/Cv,67,0,siteSC-3B,Y,80412.83247,392.7305044,0.00352453,0.003527216
3268,R/Cv,74,0,siteSC-4B,Y,112154.2356,392.7305044,0.00352453,0.003527216
3269,R/Cv,74,0,siteSC-4B,Y,112154.2356,392.7305044,0.00352453,0.003527216
3270,R/Cv,78,0,siteSC-5B,Y,162850.4689,392.7305044,0.00352453,0.003527216
3271,R/Cv,78,0,siteSC-5B,Y,162850.4689,392.7305044,0.00352453,0.003527216
3272,R/Cv,79,0,siteSC-6B,Y,194569.6103,392.7305044,0.00352453,0.003527216
3273,R/Cv,79,0,siteSC-6B,Y,194569.6103,392.7305044,0.00352453,0.003527216
3274,R/Cv,82,0,siteSC-7B,Y,213971.6585,392.7305044,0.00352453,0.003527216
3275,R/Cv,82,0,siteSC-7B,Y,213971.6585,392.7305044,0.00352453,0.003527216
3276,Cx,31,0,SEDNTS600150706,Y,15884.06925,777.7915974,0.032027923,0.032051989
3277,Cx,32,0,SEDNTS600150821,Y,15902.13233,777.7915974,0.032027923,0.032051989
3278,Cx,33,0,SEDNTS800150706,Y,16302.02121,777.7915974,0.032027923,0.032051989
3279,Cx,34,0,SEDNTS800150821,Y,16578.11229,777.7915974,0.032027923,0.032051989
3280,Cx,35,0,SEDNTS1000150706,Y,16970.26101,777.7915974,0.032027923,0.032051989
3281,Cx,36,0,SEDNTS1000150821,Y,17106.99654,777.7915974,0.032027923,0.032051989
3282,Cx,37,0,HAUPTS2160617,Y,18863.82625,777.7915974,0.032027923,0.032051989
3283,Cx,38,0,HAUPTS22160726,Y,18972.16236,777.7915974,0.032027923,0.032051989
3284,Cx,40,0,HADNTS3160726,Y,19759.42525,777.7915974,0.032027923,0.032051989
3285,Cx,41,0,S2UPTS4160617,Y,21949.53018,777.7915974,0.032027923,0.032051989
3286,Cx,43,0,S2DNTS5160617,Y,24551.93494,777.7915974,0.032027923,0.032051989
3287,Cx,44,0,S3UPTS6160730,Y,25887.85677,777.7915974,0.032027923,0.032051989
3288,Cx,46,0,S3DNTS7160730,Y,39206.58459,777.7915974,0.032027923,0.032051989
3289,MpMbMpv,31,0,SEDNTS600150706,Y,15884.06925,2871.15123,0.082878233,0.082945863
3290,MpMbMpv,32,0,SEDNTS600150821,Y,15902.13233,2871.15123,0.082878233,0.082945863
3291,MpMbMpv,33,0,SEDNTS800150706,Y,16302.02121,2871.15123,0.082878233,0.082945863
3292,MpMbMpv,34,0,SEDNTS800150821,Y,16578.11229,2871.15123,0.082878233,0.082945863
3293,MpMbMpv,35,0,SEDNTS1000150706,Y,16970.26101,2871.15123,0.082878233,0.082945863
3294,MpMbMpv,36,0,SEDNTS1000150821,Y,17106.99654,2871.15123,0.082878233,0.082945863
3295,MpMbMpv,37,0,HAUPTS2160617,Y,18863.82625,2871.15123,0.082878233,0.082945863
3296,MpMbMpv,38,0,HAUPTS22160726,Y,18972.16236,2871.15123,0.082878233,0.082945863
3297,MpMbMpv,40,0,HADNTS3160726,Y,19759.42525,2871.15123,0.082878233,0.082945863
3298,MpMbMpv,41,0,S2UPTS4160617,Y,21949.53018,2871.15123,0.082878233,0.082945863
3299,MpMbMpv,43,0,S2DNTS5160617,Y,24551.93494,2871.15123,0.082878233,0.082945863
3300,MpMbMpv,44,0,S3UPTS6160730,Y,25887.85677,2871.15123,0.082878233,0.082945863
3301,MpMbMpv,46,0,S3DNTS7160730,Y,39206.58459,2871.15123,0.082878233,0.082945863
3302,Cx,30,0,SEDNTS400150821,Y,15649.33772,596.9546743,0.01082738,0.01083557
3303,Cx,31,0,SEDNTS600150706,Y,15884.06925,596.9546743,0.01082738,0.01083557
3304,Cx,32,0,SEDNTS600150821,Y,15902.13233,596.9546743,0.01082738,0.01083557
3305,Cx,33,0,SEDNTS800150706,Y,16302.02121,596.9546743,0.01082738,0.01083557
3306,Cx,34,0,SEDNTS800150821,Y,16578.11229,596.9546743,0.01082738,0.01083557
3307,Cx,35,0,SEDNTS1000150706,Y,16970.26101,596.9546743,0.01082738,0.01083557
3308,Cx,36,0,SEDNTS1000150821,Y,17106.99654,596.9546743,0.01082738,0.01083557
3309,Cx,37,0,HAUPTS2160617,Y,18863.82625,596.9546743,0.01082738,0.01083557
3310,Cx,38,0,HAUPTS22160726,Y,18972.16236,596.9546743,0.01082738,0.01083557
3311,Cx,40,0,HADNTS3160726,Y,19759.42525,596.9546743,0.01082738,0.01083557
3312,Cx,41,0,S2UPTS4160617,Y,21949.53018,596.9546743,0.01082738,0.01083557
3313,Cx,43,0,S2DNTS5160617,Y,24551.93494,596.9546743,0.01082738,0.01083557
3314,Cx,44,0,S3UPTS6160730,Y,25887.85677,596.9546743,0.01082738,0.01083557
3315,Cx,46,0,S3DNTS7160730,Y,39206.58459,596.9546743,0.01082738,0.01083557
3316,MpMbMpv,30,0,SEDNTS400150821,Y,15649.33772,2601.156126,0.033206015,0.033233281
3317,MpMbMpv,31,0,SEDNTS600150706,Y,15884.06925,2601.156126,0.033206015,0.033233281
3318,MpMbMpv,32,0,SEDNTS600150821,Y,15902.13233,2601.156126,0.033206015,0.033233281
3319,MpMbMpv,33,0,SEDNTS800150706,Y,16302.02121,2601.156126,0.033206015,0.033233281
3320,MpMbMpv,34,0,SEDNTS800150821,Y,16578.11229,2601.156126,0.033206015,0.033233281
3321,MpMbMpv,35,0,SEDNTS1000150706,Y,16970.26101,2601.156126,0.033206015,0.033233281
3322,MpMbMpv,36,0,SEDNTS1000150821,Y,17106.99654,2601.156126,0.033206015,0.033233281
3323,MpMbMpv,37,0,HAUPTS2160617,Y,18863.82625,2601.156126,0.033206015,0.033233281
3324,MpMbMpv,38,0,HAUPTS22160726,Y,18972.16236,2601.156126,0.033206015,0.033233281
3325,MpMbMpv,40,0,HADNTS3160726,Y,19759.42525,2601.156126,0.033206015,0.033233281
3326,MpMbMpv,41,0,S2UPTS4160617,Y,21949.53018,2601.156126,0.033206015,0.033233281
3327,MpMbMpv,43,0,S2DNTS5160617,Y,24551.93494,2601.156126,0.033206015,0.033233281
3328,MpMbMpv,44,0,S3UPTS6160730,Y,25887.85677,2601.156126,0.033206015,0.033233281
3329,MpMbMpv,46,0,S3DNTS7160730,Y,39206.58459,2601.156126,0.033206015,0.033233281
3330,Cx,29,0,SEDNTS400150706,Y,15631.28914,512.1783162,0.006868893,0.006873991
3331,Cx,30,0,SEDNTS400150821,Y,15649.33772,512.1783162,0.006868893,0.006873991
3332,Cx,31,0,SEDNTS600150706,Y,15884.06925,512.1783162,0.006868893,0.006873991
3333,Cx,32,0,SEDNTS600150821,Y,15902.13233,512.1783162,0.006868893,0.006873991
3334,Cx,33,0,SEDNTS800150706,Y,16302.02121,512.1783162,0.006868893,0.006873991
3335,Cx,34,0,SEDNTS800150821,Y,16578.11229,512.1783162,0.006868893,0.006873991
3336,Cx,35,0,SEDNTS1000150706,Y,16970.26101,512.1783162,0.006868893,0.006873991
3337,Cx,36,0,SEDNTS1000150821,Y,17106.99654,512.1783162,0.006868893,0.006873991
3338,Cx,37,0,HAUPTS2160617,Y,18863.82625,512.1783162,0.006868893,0.006873991
3339,Cx,38,0,HAUPTS22160726,Y,18972.16236,512.1783162,0.006868893,0.006873991
3340,Cx,40,0,HADNTS3160726,Y,19759.42525,512.1783162,0.006868893,0.006873991
3341,Cx,41,0,S2UPTS4160617,Y,21949.53018,512.1783162,0.006868893,0.006873991
3342,Cx,43,0,S2DNTS5160617,Y,24551.93494,512.1783162,0.006868893,0.006873991
3343,Cx,44,0,S3UPTS6160730,Y,25887.85677,512.1783162,0.006868893,0.006873991
3344,Cx,46,0,S3DNTS7160730,Y,39206.58459,512.1783162,0.006868893,0.006873991
3345,MpMbMpv,29,0,SEDNTS400150706,Y,15631.28914,1283.142233,0.010535436,0.010544138
3346,MpMbMpv,30,0,SEDNTS400150821,Y,15649.33772,1283.142233,0.010535436,0.010544138
3347,MpMbMpv,31,0,SEDNTS600150706,Y,15884.06925,1283.142233,0.010535436,0.010544138
3348,MpMbMpv,32,0,SEDNTS600150821,Y,15902.13233,1283.142233,0.010535436,0.010544138
3349,MpMbMpv,33,0,SEDNTS800150706,Y,16302.02121,1283.142233,0.010535436,0.010544138
3350,MpMbMpv,34,0,SEDNTS800150821,Y,16578.11229,1283.142233,0.010535436,0.010544138
3351,MpMbMpv,35,0,SEDNTS1000150706,Y,16970.26101,1283.142233,0.010535436,0.010544138
3352,MpMbMpv,36,0,SEDNTS1000150821,Y,17106.99654,1283.142233,0.010535436,0.010544138
3353,MpMbMpv,37,0,HAUPTS2160617,Y,18863.82625,1283.142233,0.010535436,0.010544138
3354,MpMbMpv,38,0,HAUPTS22160726,Y,18972.16236,1283.142233,0.010535436,0.010544138
3355,MpMbMpv,40,0,HADNTS3160726,Y,19759.42525,1283.142233,0.010535436,0.010544138
3356,MpMbMpv,41,0,S2UPTS4160617,Y,21949.53018,1283.142233,0.010535436,0.010544138
3357,MpMbMpv,43,0,S2DNTS5160617,Y,24551.93494,1283.142233,0.010535436,0.010544138
3358,MpMbMpv,44,0,S3UPTS6160730,Y,25887.85677,1283.142233,0.010535436,0.010544138
3359,MpMbMpv,46,0,S3DNTS7160730,Y,39206.58459,1283.142233,0.010535436,0.010544138
3360,Cx,28,0,SEDNTSC160725,Y,15595.17638,441.5741179,0.003053153,0.003055399
3361,Cx,29,0,SEDNTS400150706,Y,15631.28914,441.5741179,0.003053153,0.003055399
3362,Cx,30,0,SEDNTS400150821,Y,15649.33772,441.5741179,0.003053153,0.003055399
3363,Cx,31,0,SEDNTS600150706,Y,15884.06925,441.5741179,0.003053153,0.003055399
3364,Cx,32,0,SEDNTS600150821,Y,15902.13233,441.5741179,0.003053153,0.003055399
3365,Cx,33,0,SEDNTS800150706,Y,16302.02121,441.5741179,0.003053153,0.003055399
3366,Cx,34,0,SEDNTS800150821,Y,16578.11229,441.5741179,0.003053153,0.003055399
3367,Cx,35,0,SEDNTS1000150706,Y,16970.26101,441.5741179,0.003053153,0.003055399
3368,Cx,36,0,SEDNTS1000150821,Y,17106.99654,441.5741179,0.003053153,0.003055399
3369,Cx,37,0,HAUPTS2160617,Y,18863.82625,441.5741179,0.003053153,0.003055399
3370,Cx,38,0,HAUPTS22160726,Y,18972.16236,441.5741179,0.003053153,0.003055399
3371,Cx,40,0,HADNTS3160726,Y,19759.42525,441.5741179,0.003053153,0.003055399
3372,Cx,41,0,S2UPTS4160617,Y,21949.53018,441.5741179,0.003053153,0.003055399
3373,Cx,43,0,S2DNTS5160617,Y,24551.93494,441.5741179,0.003053153,0.003055399
3374,Cx,44,0,S3UPTS6160730,Y,25887.85677,441.5741179,0.003053153,0.003055399
3375,Cx,46,0,S3DNTS7160730,Y,39206.58459,441.5741179,0.003053153,0.003055399
3376,MpMbMpv,28,0,SEDNTSC160725,Y,15595.17638,1078.596051,0.008060233,0.008066983
3377,MpMbMpv,29,0,SEDNTS400150706,Y,15631.28914,1078.596051,0.008060233,0.008066983
3378,MpMbMpv,30,0,SEDNTS400150821,Y,15649.33772,1078.596051,0.008060233,0.008066983
3379,MpMbMpv,31,0,SEDNTS600150706,Y,15884.06925,1078.596051,0.008060233,0.008066983
3380,MpMbMpv,32,0,SEDNTS600150821,Y,15902.13233,1078.596051,0.008060233,0.008066983
3381,MpMbMpv,33,0,SEDNTS800150706,Y,16302.02121,1078.596051,0.008060233,0.008066983
3382,MpMbMpv,34,0,SEDNTS800150821,Y,16578.11229,1078.596051,0.008060233,0.008066983
3383,MpMbMpv,35,0,SEDNTS1000150706,Y,16970.26101,1078.596051,0.008060233,0.008066983
3384,MpMbMpv,36,0,SEDNTS1000150821,Y,17106.99654,1078.596051,0.008060233,0.008066983
3385,MpMbMpv,37,0,HAUPTS2160617,Y,18863.82625,1078.596051,0.008060233,0.008066983
3386,MpMbMpv,38,0,HAUPTS22160726,Y,18972.16236,1078.596051,0.008060233,0.008066983
3387,MpMbMpv,40,0,HADNTS3160726,Y,19759.42525,1078.596051,0.008060233,0.008066983
3388,MpMbMpv,41,0,S2UPTS4160617,Y,21949.53018,1078.596051,0.008060233,0.008066983
3389,MpMbMpv,43,0,S2DNTS5160617,Y,24551.93494,1078.596051,0.008060233,0.008066983
3390,MpMbMpv,44,0,S3UPTS6160730,Y,25887.85677,1078.596051,0.008060233,0.008066983
3391,MpMbMpv,46,0,S3DNTS7160730,Y,39206.58459,1078.596051,0.008060233,0.008066983
3392,Cx,26,0,SEDNTSA160725,Y,14874.96238,280.9369694,0.002002023,0.002003226
3393,Cx,28,0,SEDNTSC160725,Y,15595.17638,280.9369694,0.002002023,0.002003226
3394,Cx,29,0,SEDNTS400150706,Y,15631.28914,280.9369694,0.002002023,0.002003226
3395,Cx,30,0,SEDNTS400150821,Y,15649.33772,280.9369694,0.002002023,0.002003226
3396,Cx,31,0,SEDNTS600150706,Y,15884.06925,280.9369694,0.002002023,0.002003226
3397,Cx,32,0,SEDNTS600150821,Y,15902.13233,280.9369694,0.002002023,0.002003226
3398,Cx,33,0,SEDNTS800150706,Y,16302.02121,280.9369694,0.002002023,0.002003226
3399,Cx,34,0,SEDNTS800150821,Y,16578.11229,280.9369694,0.002002023,0.002003226
3400,Cx,35,0,SEDNTS1000150706,Y,16970.26101,280.9369694,0.002002023,0.002003226
3401,Cx,36,0,SEDNTS1000150821,Y,17106.99654,280.9369694,0.002002023,0.002003226
3402,Cx,37,0,HAUPTS2160617,Y,18863.82625,280.9369694,0.002002023,0.002003226
3403,Cx,38,0,HAUPTS22160726,Y,18972.16236,280.9369694,0.002002023,0.002003226
3404,Cx,40,0,HADNTS3160726,Y,19759.42525,280.9369694,0.002002023,0.002003226
3405,Cx,41,0,S2UPTS4160617,Y,21949.53018,280.9369694,0.002002023,0.002003226
3406,Cx,43,0,S2DNTS5160617,Y,24551.93494,280.9369694,0.002002023,0.002003226
3407,Cx,44,0,S3UPTS6160730,Y,25887.85677,280.9369694,0.002002023,0.002003226
3408,Cx,46,0,S3DNTS7160730,Y,39206.58459,280.9369694,0.002002023,0.002003226
3409,MpMbMpv,26,0,SEDNTSA160725,Y,14874.96238,1530.126748,0.038044864,0.03807598
3410,MpMbMpv,28,0,SEDNTSC160725,Y,15595.17638,1530.126748,0.038044864,0.03807598
3411,MpMbMpv,29,0,SEDNTS400150706,Y,15631.28914,1530.126748,0.038044864,0.03807598
3412,MpMbMpv,30,0,SEDNTS400150821,Y,15649.33772,1530.126748,0.038044864,0.03807598
3413,MpMbMpv,31,0,SEDNTS600150706,Y,15884.06925,1530.126748,0.038044864,0.03807598
3414,MpMbMpv,32,0,SEDNTS600150821,Y,15902.13233,1530.126748,0.038044864,0.03807598
3415,MpMbMpv,33,0,SEDNTS800150706,Y,16302.02121,1530.126748,0.038044864,0.03807598
3416,MpMbMpv,34,0,SEDNTS800150821,Y,16578.11229,1530.126748,0.038044864,0.03807598
3417,MpMbMpv,35,0,SEDNTS1000150706,Y,16970.26101,1530.126748,0.038044864,0.03807598
3418,MpMbMpv,36,0,SEDNTS1000150821,Y,17106.99654,1530.126748,0.038044864,0.03807598
3419,MpMbMpv,37,0,HAUPTS2160617,Y,18863.82625,1530.126748,0.038044864,0.03807598
3420,MpMbMpv,38,0,HAUPTS22160726,Y,18972.16236,1530.126748,0.038044864,0.03807598
3421,MpMbMpv,40,0,HADNTS3160726,Y,19759.42525,1530.126748,0.038044864,0.03807598
3422,MpMbMpv,41,0,S2UPTS4160617,Y,21949.53018,1530.126748,0.038044864,0.03807598
3423,MpMbMpv,43,0,S2DNTS5160617,Y,24551.93494,1530.126748,0.038044864,0.03807598
3424,MpMbMpv,44,0,S3UPTS6160730,Y,25887.85677,1530.126748,0.038044864,0.03807598
3425,MpMbMpv,46,0,S3DNTS7160730,Y,39206.58459,1530.126748,0.038044864,0.03807598
3426,Cx,27,0,SEDNTSB160725,Y,6007.532776,124.5907077,0.000361034,0.000361286
3427,Cx,28,0,SEDNTSC160725,Y,15595.17638,124.5907077,0.000361034,0.000361286
3428,Cx,29,0,SEDNTS400150706,Y,15631.28914,124.5907077,0.000361034,0.000361286
3429,Cx,30,0,SEDNTS400150821,Y,15649.33772,124.5907077,0.000361034,0.000361286
3430,Cx,31,0,SEDNTS600150706,Y,15884.06925,124.5907077,0.000361034,0.000361286
3431,Cx,32,0,SEDNTS600150821,Y,15902.13233,124.5907077,0.000361034,0.000361286
3432,Cx,33,0,SEDNTS800150706,Y,16302.02121,124.5907077,0.000361034,0.000361286
3433,Cx,34,0,SEDNTS800150821,Y,16578.11229,124.5907077,0.000361034,0.000361286
3434,Cx,35,0,SEDNTS1000150706,Y,16970.26101,124.5907077,0.000361034,0.000361286
3435,Cx,36,0,SEDNTS1000150821,Y,17106.99654,124.5907077,0.000361034,0.000361286
3436,Cx,37,0,HAUPTS2160617,Y,18863.82625,124.5907077,0.000361034,0.000361286
3437,Cx,38,0,HAUPTS22160726,Y,18972.16236,124.5907077,0.000361034,0.000361286
3438,Cx,40,0,HADNTS3160726,Y,19759.42525,124.5907077,0.000361034,0.000361286
3439,Cx,41,0,S2UPTS4160617,Y,21949.53018,124.5907077,0.000361034,0.000361286
3440,Cx,43,0,S2DNTS5160617,Y,24551.93494,124.5907077,0.000361034,0.000361286
3441,Cx,44,0,S3UPTS6160730,Y,25887.85677,124.5907077,0.000361034,0.000361286
3442,Cx,46,0,S3DNTS7160730,Y,39206.58459,124.5907077,0.000361034,0.000361286
3443,MpMbMpv,27,0,SEDNTSB160725,Y,6007.532776,5948.631542,0.793161529,0.793778486
3444,MpMbMpv,28,0,SEDNTSC160725,Y,15595.17638,5948.631542,0.793161529,0.793778486
3445,MpMbMpv,29,0,SEDNTS400150706,Y,15631.28914,5948.631542,0.793161529,0.793778486
3446,MpMbMpv,30,0,SEDNTS400150821,Y,15649.33772,5948.631542,0.793161529,0.793778486
3447,MpMbMpv,31,0,SEDNTS600150706,Y,15884.06925,5948.631542,0.793161529,0.793778486
3448,MpMbMpv,32,0,SEDNTS600150821,Y,15902.13233,5948.631542,0.793161529,0.793778486
3449,MpMbMpv,33,0,SEDNTS800150706,Y,16302.02121,5948.631542,0.793161529,0.793778486
3450,MpMbMpv,34,0,SEDNTS800150821,Y,16578.11229,5948.631542,0.793161529,0.793778486
3451,MpMbMpv,35,0,SEDNTS1000150706,Y,16970.26101,5948.631542,0.793161529,0.793778486
3452,MpMbMpv,36,0,SEDNTS1000150821,Y,17106.99654,5948.631542,0.793161529,0.793778486
3453,MpMbMpv,37,0,HAUPTS2160617,Y,18863.82625,5948.631542,0.793161529,0.793778486
3454,MpMbMpv,38,0,HAUPTS22160726,Y,18972.16236,5948.631542,0.793161529,0.793778486
3455,MpMbMpv,40,0,HADNTS3160726,Y,19759.42525,5948.631542,0.793161529,0.793778486
3456,MpMbMpv,41,0,S2UPTS4160617,Y,21949.53018,5948.631542,0.793161529,0.793778486
3457,MpMbMpv,43,0,S2DNTS5160617,Y,24551.93494,5948.631542,0.793161529,0.793778486
3458,MpMbMpv,44,0,S3UPTS6160730,Y,25887.85677,5948.631542,0.793161529,0.793778486
3459,MpMbMpv,46,0,S3DNTS7160730,Y,39206.58459,5948.631542,0.793161529,0.793778486
3460,MpMbMpv,25,0,SEDNTS200150821,Y,14684.06947,2324.878118,0.043405792,0.043439523
