OID_,FID_NCSCDv2_Canada_nad83zn8,AREA,PERIMETER,CANADAJAN0,CANADAJAN1,SL,GELISOL_PC,HISTOSOL_P,MOLLISOL_P,VERTISOL_P,ARIDISOL_P,ANDISOL_PC,ENTISOL_PC,ULTISOL_PC,SPODOSOL_P,INCEPTISOL,ALFISOL_PC,NATRIC_PCT,AQU_PCT,WATER_PCT,ROCKLAND_P,GLACIER_PC,MISC_PCT,TURBEL_PCT,ORTHEL_PCT,HISTEL_PCT,TOTAL_PCT,EXTENT,GE_AREA,AL_AREA,EN_AREA,IN_AREA,SP_AREA,NA_AREA,AQ_AREA,VE_AREA,MO_AREA,HI_AREA,AR_AREA,AN_AREA,UL_AREA,GET_AREA,GEO_AREA,GEH_AREA,ROCK_AREA,GLACIER_AR,MISC_AREA,GE_30SOCM,AL_30SOCM,EN_30SOCM,IN_30SOCM,SP_30SOCM,NA_30SOCM,AQ_30SOCM,VE_30SOCM,MO_30SOCM,HI_30SOCM,AR_30SOCM,AN_30SOCM,UL_30SOCM,GET_30SOCM,GEO_30SOCM,GEH_30SOCM,GE_100SOCM,AL_100SOCM,EN_100SOCM,IN_100SOCM,SP_100SOCM,NA_100SOCM,AQ_100SOCM,VE_100SOCM,MO_100SOCM,HI_100SOCM,AR_100SOCM,AN_100SOCM,UL_100SOCM,GET_100SOC,GEO_100SOC,GEH_100SOC,SOCC_30CM,SOCC_100CM,SOIL_AREA,SOCM_30CM,SOCM_100CM,GEHSOCM200,GETSOCM200,GEOSOCM200,NPMSOCM200,HISOCM200,GEHSOCM300,GETSOCM300,GEOSOCM300,NPMSOCM300,HISOCM300,SOCM_200,SOCM_300,SOCC_200,SOCC_300,SOCC200_hg,SOCC300_hg,FID_ch3archydrowatersheds2021061_nad83zn8,HydroID,Name,WatershedArea,LakeAddCheck,Shape_Length,Shape_Area
11,20303,348540000.000000000000000,84058.875000000000000,26192.000000000000000,26191.000000000000000,610342,80,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,78,2,0,100,c,278837920.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,271866972.000000000000000,6970948.000000000000000,0.000000000000000,69709480.000000000000000,0.000000000000000,0.000000000000000,3541241584.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3534270636.000000000000000,38340214.000000000000000,0.000000000000000,6831529040.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6687927511.199999809265137,128962538.000000000000000,0.000000000000000,10.199999999999999,19.600000000000001,278837920.000000000000000,3541241584.000000000000000,6831529040.000000000000000,0.000000000000000,7941234252.100000381469727,191910198.400000005960464,0.000000000000000,0.000000000000000,0.000000000000000,7582369849.100000381469727,129729342.299999997019768,0.000000000000000,0.000000000000000,8133144450.500000000000000,7712099191.399999618530273,23.300000000000001,22.100000000000001,292,277,3,,site40alt1,,Y,7194.044192891598868,1242508.954421095084399
12,20303,348540000.000000000000000,84058.875000000000000,26192.000000000000000,26191.000000000000000,610342,80,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,78,2,0,100,c,278837920.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,271866972.000000000000000,6970948.000000000000000,0.000000000000000,69709480.000000000000000,0.000000000000000,0.000000000000000,3541241584.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3534270636.000000000000000,38340214.000000000000000,0.000000000000000,6831529040.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6687927511.199999809265137,128962538.000000000000000,0.000000000000000,10.199999999999999,19.600000000000001,278837920.000000000000000,3541241584.000000000000000,6831529040.000000000000000,0.000000000000000,7941234252.100000381469727,191910198.400000005960464,0.000000000000000,0.000000000000000,0.000000000000000,7582369849.100000381469727,129729342.299999997019768,0.000000000000000,0.000000000000000,8133144450.500000000000000,7712099191.399999618530273,23.300000000000001,22.100000000000001,292,277,4,,site26,,Y,13463.788749219214878,4254748.888282014057040
13,20303,348540000.000000000000000,84058.875000000000000,26192.000000000000000,26191.000000000000000,610342,80,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,78,2,0,100,c,278837920.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,271866972.000000000000000,6970948.000000000000000,0.000000000000000,69709480.000000000000000,0.000000000000000,0.000000000000000,3541241584.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3534270636.000000000000000,38340214.000000000000000,0.000000000000000,6831529040.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6687927511.199999809265137,128962538.000000000000000,0.000000000000000,10.199999999999999,19.600000000000001,278837920.000000000000000,3541241584.000000000000000,6831529040.000000000000000,0.000000000000000,7941234252.100000381469727,191910198.400000005960464,0.000000000000000,0.000000000000000,0.000000000000000,7582369849.100000381469727,129729342.299999997019768,0.000000000000000,0.000000000000000,8133144450.500000000000000,7712099191.399999618530273,23.300000000000001,22.100000000000001,292,277,5,,site31,,Y,15583.046313083956193,4852182.006669268943369
14,20303,348540000.000000000000000,84058.875000000000000,26192.000000000000000,26191.000000000000000,610342,80,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,78,2,0,100,c,278837920.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,271866972.000000000000000,6970948.000000000000000,0.000000000000000,69709480.000000000000000,0.000000000000000,0.000000000000000,3541241584.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3534270636.000000000000000,38340214.000000000000000,0.000000000000000,6831529040.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6687927511.199999809265137,128962538.000000000000000,0.000000000000000,10.199999999999999,19.600000000000001,278837920.000000000000000,3541241584.000000000000000,6831529040.000000000000000,0.000000000000000,7941234252.100000381469727,191910198.400000005960464,0.000000000000000,0.000000000000000,0.000000000000000,7582369849.100000381469727,129729342.299999997019768,0.000000000000000,0.000000000000000,8133144450.500000000000000,7712099191.399999618530273,23.300000000000001,22.100000000000001,292,277,6,,site32,,Y,17714.523852949409047,8430568.256374003365636
15,20303,348540000.000000000000000,84058.875000000000000,26192.000000000000000,26191.000000000000000,610342,80,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,78,2,0,100,c,278837920.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,271866972.000000000000000,6970948.000000000000000,0.000000000000000,69709480.000000000000000,0.000000000000000,0.000000000000000,3541241584.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3534270636.000000000000000,38340214.000000000000000,0.000000000000000,6831529040.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6687927511.199999809265137,128962538.000000000000000,0.000000000000000,10.199999999999999,19.600000000000001,278837920.000000000000000,3541241584.000000000000000,6831529040.000000000000000,0.000000000000000,7941234252.100000381469727,191910198.400000005960464,0.000000000000000,0.000000000000000,0.000000000000000,7582369849.100000381469727,129729342.299999997019768,0.000000000000000,0.000000000000000,8133144450.500000000000000,7712099191.399999618530273,23.300000000000001,22.100000000000001,292,277,7,,site30,,Y,7480.047958865776309,1635873.818998922826722
16,20125,2140700000.000000000000000,266669.311999999976251,25932.000000000000000,25931.000000000000000,610341,94,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,89,5,0,100,c,2012246720.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1905212320.000000000000000,107034400.000000000000000,0.000000000000000,128441280.000000000000000,0.000000000000000,0.000000000000000,22335938592.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,21528899216.000000000000000,813461440.000000000000000,0.000000000000000,46281674560.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,43438840896.000000000000000,2761487520.000000000000000,0.000000000000000,10.400000000000000,21.600000000000001,2012246720.000000000000000,22335938592.000000000000000,46281674560.000000000000000,0.000000000000000,55651251867.199996948242188,2946657032.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,53136371604.800003051757812,1991910184.000000000000000,0.000000000000000,0.000000000000000,58597908899.199996948242188,55128281788.800003051757812,27.399999999999999,25.800000000000001,291,274,45,,S3UPTS6160730,,Y,5234.764427159328989,321746.780496270570438
17,20125,2140700000.000000000000000,266669.311999999976251,25932.000000000000000,25931.000000000000000,610341,94,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,89,5,0,100,c,2012246720.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1905212320.000000000000000,107034400.000000000000000,0.000000000000000,128441280.000000000000000,0.000000000000000,0.000000000000000,22335938592.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,21528899216.000000000000000,813461440.000000000000000,0.000000000000000,46281674560.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,43438840896.000000000000000,2761487520.000000000000000,0.000000000000000,10.400000000000000,21.600000000000001,2012246720.000000000000000,22335938592.000000000000000,46281674560.000000000000000,0.000000000000000,55651251867.199996948242188,2946657032.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,53136371604.800003051757812,1991910184.000000000000000,0.000000000000000,0.000000000000000,58597908899.199996948242188,55128281788.800003051757812,27.399999999999999,25.800000000000001,291,274,47,,S3DNTS7160730,,Y,5234.764427159328989,321746.780496270570438
18,20125,2140700000.000000000000000,266669.311999999976251,25932.000000000000000,25931.000000000000000,610341,94,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,89,5,0,100,c,2012246720.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1905212320.000000000000000,107034400.000000000000000,0.000000000000000,128441280.000000000000000,0.000000000000000,0.000000000000000,22335938592.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,21528899216.000000000000000,813461440.000000000000000,0.000000000000000,46281674560.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,43438840896.000000000000000,2761487520.000000000000000,0.000000000000000,10.400000000000000,21.600000000000001,2012246720.000000000000000,22335938592.000000000000000,46281674560.000000000000000,0.000000000000000,55651251867.199996948242188,2946657032.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,53136371604.800003051757812,1991910184.000000000000000,0.000000000000000,0.000000000000000,58597908899.199996948242188,55128281788.800003051757812,27.399999999999999,25.800000000000001,291,274,46,,S3INTSINFLOW3160730,,Y,21265.884290821995819,5827522.198340170085430
19,20125,2140700000.000000000000000,266669.311999999976251,25932.000000000000000,25931.000000000000000,610341,94,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,89,5,0,100,c,2012246720.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1905212320.000000000000000,107034400.000000000000000,0.000000000000000,128441280.000000000000000,0.000000000000000,0.000000000000000,22335938592.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,21528899216.000000000000000,813461440.000000000000000,0.000000000000000,46281674560.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,43438840896.000000000000000,2761487520.000000000000000,0.000000000000000,10.400000000000000,21.600000000000001,2012246720.000000000000000,22335938592.000000000000000,46281674560.000000000000000,0.000000000000000,55651251867.199996948242188,2946657032.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,53136371604.800003051757812,1991910184.000000000000000,0.000000000000000,0.000000000000000,58597908899.199996948242188,55128281788.800003051757812,27.399999999999999,25.800000000000001,291,274,47,,S3DNTS7160730,,Y,21265.884290821995819,5827522.198340170085430
20,20125,2140700000.000000000000000,266669.311999999976251,25932.000000000000000,25931.000000000000000,610341,94,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,89,5,0,100,c,2012246720.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1905212320.000000000000000,107034400.000000000000000,0.000000000000000,128441280.000000000000000,0.000000000000000,0.000000000000000,22335938592.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,21528899216.000000000000000,813461440.000000000000000,0.000000000000000,46281674560.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,43438840896.000000000000000,2761487520.000000000000000,0.000000000000000,10.400000000000000,21.600000000000001,2012246720.000000000000000,22335938592.000000000000000,46281674560.000000000000000,0.000000000000000,55651251867.199996948242188,2946657032.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,53136371604.800003051757812,1991910184.000000000000000,0.000000000000000,0.000000000000000,58597908899.199996948242188,55128281788.800003051757812,27.399999999999999,25.800000000000001,291,274,60,,siteSCoutlet170710,,Y,48332.069877922956948,28916360.172259710729122
21,20125,2140700000.000000000000000,266669.311999999976251,25932.000000000000000,25931.000000000000000,610341,94,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,89,5,0,100,c,2012246720.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1905212320.000000000000000,107034400.000000000000000,0.000000000000000,128441280.000000000000000,0.000000000000000,0.000000000000000,22335938592.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,21528899216.000000000000000,813461440.000000000000000,0.000000000000000,46281674560.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,43438840896.000000000000000,2761487520.000000000000000,0.000000000000000,10.400000000000000,21.600000000000001,2012246720.000000000000000,22335938592.000000000000000,46281674560.000000000000000,0.000000000000000,55651251867.199996948242188,2946657032.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,53136371604.800003051757812,1991910184.000000000000000,0.000000000000000,0.000000000000000,58597908899.199996948242188,55128281788.800003051757812,27.399999999999999,25.800000000000001,291,274,61,,siteSCoutlet170807,,Y,48332.069877922956948,28916360.172259710729122
22,20153,1260300000.000000000000000,229845.405999999988126,25980.000000000000000,25979.000000000000000,610341,94,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,89,5,0,100,c,1184697980.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1121682130.000000000000000,63015850.000000000000000,0.000000000000000,75619020.000000000000000,0.000000000000000,0.000000000000000,13150147578.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,12675008069.000000000000000,478920460.000000000000000,0.000000000000000,27248053540.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,25574352564.000000000000000,1625808930.000000000000000,0.000000000000000,10.400000000000000,21.600000000000001,1184697980.000000000000000,13150147578.000000000000000,27248053540.000000000000000,0.000000000000000,32764335017.299999237060547,1734826350.500000000000000,0.000000000000000,0.000000000000000,0.000000000000000,31283714605.700000762939453,1172724968.500000000000000,0.000000000000000,0.000000000000000,34499161367.800003051757812,32456439574.200000762939453,27.399999999999999,25.800000000000001,291,274,46,,S3INTSINFLOW3160730,,Y,14000.964451993921102,4220012.134197271429002
23,20153,1260300000.000000000000000,229845.405999999988126,25980.000000000000000,25979.000000000000000,610341,94,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,89,5,0,100,c,1184697980.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1121682130.000000000000000,63015850.000000000000000,0.000000000000000,75619020.000000000000000,0.000000000000000,0.000000000000000,13150147578.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,12675008069.000000000000000,478920460.000000000000000,0.000000000000000,27248053540.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,25574352564.000000000000000,1625808930.000000000000000,0.000000000000000,10.400000000000000,21.600000000000001,1184697980.000000000000000,13150147578.000000000000000,27248053540.000000000000000,0.000000000000000,32764335017.299999237060547,1734826350.500000000000000,0.000000000000000,0.000000000000000,0.000000000000000,31283714605.700000762939453,1172724968.500000000000000,0.000000000000000,0.000000000000000,34499161367.800003051757812,32456439574.200000762939453,27.399999999999999,25.800000000000001,291,274,47,,S3DNTS7160730,,Y,14000.964451993921102,4220012.134197271429002
24,20191,122340000.000000000000000,127625.008000000001630,26032.000000000000000,26031.000000000000000,610339,23,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,23,0,100,c,28137188.000000000000000,0.000000000000000,94198412.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,28137188.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,25323469.199999999254942,0.000000000000000,536930948.399999976158142,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,25323469.199999999254942,0.000000000000000,92852720.400000005960464,0.000000000000000,1554273798.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,92852720.400000005960464,0.000000000000000,4.600000000000000,13.500000000000000,122335600.000000000000000,562254417.600000023841858,1647126518.400000095367432,0.000000000000000,0.000000000000000,774616785.600000023841858,887349041.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,523633068.699999988079071,628303408.000000000000000,0.000000000000000,1661965826.599999904632568,1151936476.700000047683716,13.600000000000000,9.400000000000000,136,94,60,,siteSCoutlet170710,,Y,8079.405738569768801,1595293.457857753382996
25,20191,122340000.000000000000000,127625.008000000001630,26032.000000000000000,26031.000000000000000,610339,23,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,23,0,100,c,28137188.000000000000000,0.000000000000000,94198412.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,28137188.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,25323469.199999999254942,0.000000000000000,536930948.399999976158142,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,25323469.199999999254942,0.000000000000000,92852720.400000005960464,0.000000000000000,1554273798.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,92852720.400000005960464,0.000000000000000,4.600000000000000,13.500000000000000,122335600.000000000000000,562254417.600000023841858,1647126518.400000095367432,0.000000000000000,0.000000000000000,774616785.600000023841858,887349041.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,523633068.699999988079071,628303408.000000000000000,0.000000000000000,1661965826.599999904632568,1151936476.700000047683716,13.600000000000000,9.400000000000000,136,94,61,,siteSCoutlet170807,,Y,8079.405738569768801,1595293.457857753382996
26,20303,348540000.000000000000000,84058.875000000000000,26192.000000000000000,26191.000000000000000,610342,80,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,78,2,0,100,c,278837920.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,271866972.000000000000000,6970948.000000000000000,0.000000000000000,69709480.000000000000000,0.000000000000000,0.000000000000000,3541241584.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3534270636.000000000000000,38340214.000000000000000,0.000000000000000,6831529040.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6687927511.199999809265137,128962538.000000000000000,0.000000000000000,10.199999999999999,19.600000000000001,278837920.000000000000000,3541241584.000000000000000,6831529040.000000000000000,0.000000000000000,7941234252.100000381469727,191910198.400000005960464,0.000000000000000,0.000000000000000,0.000000000000000,7582369849.100000381469727,129729342.299999997019768,0.000000000000000,0.000000000000000,8133144450.500000000000000,7712099191.399999618530273,23.300000000000001,22.100000000000001,292,277,46,,S3INTSINFLOW3160730,,Y,8940.986544033819882,2587403.478933563921601
27,20303,348540000.000000000000000,84058.875000000000000,26192.000000000000000,26191.000000000000000,610342,80,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,78,2,0,100,c,278837920.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,271866972.000000000000000,6970948.000000000000000,0.000000000000000,69709480.000000000000000,0.000000000000000,0.000000000000000,3541241584.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3534270636.000000000000000,38340214.000000000000000,0.000000000000000,6831529040.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6687927511.199999809265137,128962538.000000000000000,0.000000000000000,10.199999999999999,19.600000000000001,278837920.000000000000000,3541241584.000000000000000,6831529040.000000000000000,0.000000000000000,7941234252.100000381469727,191910198.400000005960464,0.000000000000000,0.000000000000000,0.000000000000000,7582369849.100000381469727,129729342.299999997019768,0.000000000000000,0.000000000000000,8133144450.500000000000000,7712099191.399999618530273,23.300000000000001,22.100000000000001,292,277,47,,S3DNTS7160730,,Y,8940.986544033819882,2587403.478933563921601
