OID_,FID_watercourse_acc_count_jk_nad83zn8,waterbody,impact,type,psuedo,acc_val,distant,count,RivID,Fnode,Tnode,Strahler,Segment,acc,acc_count,FID_ch3archydrowatersheds2021061_nad83zn8,HydroID,Name,WatershedArea,LakeAddCheck,Shape_Length
9925,1811,,1,1,,1,,1,2036,2025,1987,3,727,1.000000000000000,1.000000000000000,72,,site36,,Y,1231.274815888582452
9926,1811,,1,1,,1,,1,2036,2025,1987,3,727,1.000000000000000,1.000000000000000,79,,siteSC-5B,,Y,1231.274815888582452
9927,1811,,1,1,,1,,1,2036,2025,1987,3,727,1.000000000000000,1.000000000000000,80,,siteSC-6B,,Y,1231.274815888582452
9928,1811,,1,1,,1,,1,2036,2025,1987,3,727,1.000000000000000,1.000000000000000,83,,siteSC-7B,,Y,1231.274815888582452
9929,1812,,,,,,,,2037,2026,2025,1,716,0.000000000000000,0.000000000000000,57,,SC-8B,,Y,1168.333184792407792
9930,1812,,,,,,,,2037,2026,2025,1,716,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,1168.333184792407792
9931,1812,,,,,,,,2037,2026,2025,1,716,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,1168.333184792407792
9932,1812,,,,,,,,2037,2026,2025,1,716,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,1168.333184792407792
9933,1812,,,,,,,,2037,2026,2025,1,716,0.000000000000000,0.000000000000000,72,,site36,,Y,1168.333184792407792
9934,1812,,,,,,,,2037,2026,2025,1,716,0.000000000000000,0.000000000000000,79,,siteSC-5B,,Y,1168.333184792407792
9935,1812,,,,,,,,2037,2026,2025,1,716,0.000000000000000,0.000000000000000,80,,siteSC-6B,,Y,1168.333184792407792
9936,1812,,,,,,,,2037,2026,2025,1,716,0.000000000000000,0.000000000000000,83,,siteSC-7B,,Y,1168.333184792407792
9937,1821,,,,,,,,2047,2036,2017,1,718,0.000000000000000,0.000000000000000,57,,SC-8B,,Y,1687.329510180794614
9938,1821,,,,,,,,2047,2036,2017,1,718,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,1687.329510180794614
9939,1821,,,,,,,,2047,2036,2017,1,718,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,1687.329510180794614
9940,1821,,,,,,,,2047,2036,2017,1,718,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,1687.329510180794614
9941,1821,,,,,,,,2047,2036,2017,1,718,0.000000000000000,0.000000000000000,72,,site36,,Y,1687.329510180794614
9942,1821,,,,,,,,2047,2036,2017,1,718,0.000000000000000,0.000000000000000,79,,siteSC-5B,,Y,1687.329510180794614
9943,1821,,,,,,,,2047,2036,2017,1,718,0.000000000000000,0.000000000000000,80,,siteSC-6B,,Y,1687.329510180794614
9944,1821,,,,,,,,2047,2036,2017,1,718,0.000000000000000,0.000000000000000,83,,siteSC-7B,,Y,1687.329510180794614
9945,1828,,,,,,,,2054,2017,2043,2,719,0.000000000000000,0.000000000000000,57,,SC-8B,,Y,2501.295728133351531
9946,1828,,,,,,,,2054,2017,2043,2,719,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,2501.295728133351531
9947,1828,,,,,,,,2054,2017,2043,2,719,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,2501.295728133351531
9948,1828,,,,,,,,2054,2017,2043,2,719,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,2501.295728133351531
9949,1828,,,,,,,,2054,2017,2043,2,719,0.000000000000000,0.000000000000000,72,,site36,,Y,2501.295728133351531
9950,1828,,,,,,,,2054,2017,2043,2,719,0.000000000000000,0.000000000000000,79,,siteSC-5B,,Y,2501.295728133351531
9951,1828,,,,,,,,2054,2017,2043,2,719,0.000000000000000,0.000000000000000,80,,siteSC-6B,,Y,2501.295728133351531
9952,1828,,,,,,,,2054,2017,2043,2,719,0.000000000000000,0.000000000000000,83,,siteSC-7B,,Y,2501.295728133351531
9953,1829,,,,,,,,2055,2043,2044,2,719,0.000000000000000,0.000000000000000,57,,SC-8B,,Y,9.002444414427350
9954,1829,,,,,,,,2055,2043,2044,2,719,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,9.002444414427350
9955,1829,,,,,,,,2055,2043,2044,2,719,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,9.002444414427350
9956,1829,,,,,,,,2055,2043,2044,2,719,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,9.002444414427350
9957,1829,,,,,,,,2055,2043,2044,2,719,0.000000000000000,0.000000000000000,72,,site36,,Y,9.002444414427350
9958,1829,,,,,,,,2055,2043,2044,2,719,0.000000000000000,0.000000000000000,79,,siteSC-5B,,Y,9.002444414427350
9959,1829,,,,,,,,2055,2043,2044,2,719,0.000000000000000,0.000000000000000,80,,siteSC-6B,,Y,9.002444414427350
9960,1829,,,,,,,,2055,2043,2044,2,719,0.000000000000000,0.000000000000000,83,,siteSC-7B,,Y,9.002444414427350
9961,1830,,,,,,,,2056,2043,2045,2,719,0.000000000000000,0.000000000000000,57,,SC-8B,,Y,23.225381227636426
9962,1830,,,,,,,,2056,2043,2045,2,719,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,23.225381227636426
9963,1830,,,,,,,,2056,2043,2045,2,719,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,23.225381227636426
9964,1830,,,,,,,,2056,2043,2045,2,719,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,23.225381227636426
9965,1830,,,,,,,,2056,2043,2045,2,719,0.000000000000000,0.000000000000000,72,,site36,,Y,23.225381227636426
9966,1830,,,,,,,,2056,2043,2045,2,719,0.000000000000000,0.000000000000000,79,,siteSC-5B,,Y,23.225381227636426
9967,1830,,,,,,,,2056,2043,2045,2,719,0.000000000000000,0.000000000000000,80,,siteSC-6B,,Y,23.225381227636426
9968,1830,,,,,,,,2056,2043,2045,2,719,0.000000000000000,0.000000000000000,83,,siteSC-7B,,Y,23.225381227636426
9969,1831,,,,,,,,2057,2045,2044,2,719,0.000000000000000,0.000000000000000,57,,SC-8B,,Y,32.228025615255547
9970,1831,,,,,,,,2057,2045,2044,2,719,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,32.228025615255547
9971,1831,,,,,,,,2057,2045,2044,2,719,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,32.228025615255547
9972,1831,,,,,,,,2057,2045,2044,2,719,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,32.228025615255547
9973,1831,,,,,,,,2057,2045,2044,2,719,0.000000000000000,0.000000000000000,72,,site36,,Y,32.228025615255547
9974,1831,,,,,,,,2057,2045,2044,2,719,0.000000000000000,0.000000000000000,79,,siteSC-5B,,Y,32.228025615255547
9975,1831,,,,,,,,2057,2045,2044,2,719,0.000000000000000,0.000000000000000,80,,siteSC-6B,,Y,32.228025615255547
9976,1831,,,,,,,,2057,2045,2044,2,719,0.000000000000000,0.000000000000000,83,,siteSC-7B,,Y,32.228025615255547
9977,1841,,,,,,,,2069,2059,2025,3,727,0.000000000000000,0.000000000000000,57,,SC-8B,,Y,1471.730394984509076
9978,1841,,,,,,,,2069,2059,2025,3,727,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,1471.730394984509076
9979,1841,,,,,,,,2069,2059,2025,3,727,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,1471.730394984509076
9980,1841,,,,,,,,2069,2059,2025,3,727,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,1471.730394984509076
9981,1841,,,,,,,,2069,2059,2025,3,727,0.000000000000000,0.000000000000000,72,,site36,,Y,1471.730394984509076
9982,1841,,,,,,,,2069,2059,2025,3,727,0.000000000000000,0.000000000000000,79,,siteSC-5B,,Y,1471.730394984509076
9983,1841,,,,,,,,2069,2059,2025,3,727,0.000000000000000,0.000000000000000,80,,siteSC-6B,,Y,1471.730394984509076
9984,1841,,,,,,,,2069,2059,2025,3,727,0.000000000000000,0.000000000000000,83,,siteSC-7B,,Y,1471.730394984509076
9985,1850,,,,,,,,2078,2044,2067,2,719,0.000000000000000,0.000000000000000,57,,SC-8B,,Y,1151.243097895454184
9986,1850,,,,,,,,2078,2044,2067,2,719,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,1151.243097895454184
9987,1850,,,,,,,,2078,2044,2067,2,719,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,1151.243097895454184
9988,1850,,,,,,,,2078,2044,2067,2,719,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,1151.243097895454184
9989,1850,,,,,,,,2078,2044,2067,2,719,0.000000000000000,0.000000000000000,72,,site36,,Y,1151.243097895454184
9990,1850,,,,,,,,2078,2044,2067,2,719,0.000000000000000,0.000000000000000,79,,siteSC-5B,,Y,1151.243097895454184
9991,1850,,,,,,,,2078,2044,2067,2,719,0.000000000000000,0.000000000000000,80,,siteSC-6B,,Y,1151.243097895454184
9992,1850,,,,,,,,2078,2044,2067,2,719,0.000000000000000,0.000000000000000,83,,siteSC-7B,,Y,1151.243097895454184
9993,1851,,,,,,,,2079,2067,2068,2,719,0.000000000000000,0.000000000000000,57,,SC-8B,,Y,9.004207679379403
9994,1851,,,,,,,,2079,2067,2068,2,719,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,9.004207679379403
9995,1851,,,,,,,,2079,2067,2068,2,719,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,9.004207679379403
9996,1851,,,,,,,,2079,2067,2068,2,719,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,9.004207679379403
9997,1851,,,,,,,,2079,2067,2068,2,719,0.000000000000000,0.000000000000000,72,,site36,,Y,9.004207679379403
9998,1851,,,,,,,,2079,2067,2068,2,719,0.000000000000000,0.000000000000000,79,,siteSC-5B,,Y,9.004207679379403
9999,1851,,,,,,,,2079,2067,2068,2,719,0.000000000000000,0.000000000000000,80,,siteSC-6B,,Y,9.004207679379403
10000,1851,,,,,,,,2079,2067,2068,2,719,0.000000000000000,0.000000000000000,83,,siteSC-7B,,Y,9.004207679379403
10001,1852,,,,,,,,2080,2068,2069,2,719,0.000000000000000,0.000000000000000,57,,SC-8B,,Y,9.004109026623482
10002,1852,,,,,,,,2080,2068,2069,2,719,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,9.004109026623482
10003,1852,,,,,,,,2080,2068,2069,2,719,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,9.004109026623482
10004,1852,,,,,,,,2080,2068,2069,2,719,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,9.004109026623482
10005,1852,,,,,,,,2080,2068,2069,2,719,0.000000000000000,0.000000000000000,72,,site36,,Y,9.004109026623482
10006,1852,,,,,,,,2080,2068,2069,2,719,0.000000000000000,0.000000000000000,79,,siteSC-5B,,Y,9.004109026623482
10007,1852,,,,,,,,2080,2068,2069,2,719,0.000000000000000,0.000000000000000,80,,siteSC-6B,,Y,9.004109026623482
10008,1852,,,,,,,,2080,2068,2069,2,719,0.000000000000000,0.000000000000000,83,,siteSC-7B,,Y,9.004109026623482
10009,1853,,,,,,,,2081,2069,2059,3,727,0.000000000000000,0.000000000000000,57,,SC-8B,,Y,1222.100339293271190
10010,1853,,,,,,,,2081,2069,2059,3,727,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,1222.100339293271190
10011,1853,,,,,,,,2081,2069,2059,3,727,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,1222.100339293271190
10012,1853,,,,,,,,2081,2069,2059,3,727,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,1222.100339293271190
10013,1853,,,,,,,,2081,2069,2059,3,727,0.000000000000000,0.000000000000000,72,,site36,,Y,1222.100339293271190
10014,1853,,,,,,,,2081,2069,2059,3,727,0.000000000000000,0.000000000000000,79,,siteSC-5B,,Y,1222.100339293271190
10015,1853,,,,,,,,2081,2069,2059,3,727,0.000000000000000,0.000000000000000,80,,siteSC-6B,,Y,1222.100339293271190
10016,1853,,,,,,,,2081,2069,2059,3,727,0.000000000000000,0.000000000000000,83,,siteSC-7B,,Y,1222.100339293271190
10017,1856,,,,,,,,2084,2067,2072,2,719,0.000000000000000,0.000000000000000,57,,SC-8B,,Y,23.225386341177131
10018,1856,,,,,,,,2084,2067,2072,2,719,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,23.225386341177131
10019,1856,,,,,,,,2084,2067,2072,2,719,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,23.225386341177131
10020,1856,,,,,,,,2084,2067,2072,2,719,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,23.225386341177131
10021,1856,,,,,,,,2084,2067,2072,2,719,0.000000000000000,0.000000000000000,72,,site36,,Y,23.225386341177131
10022,1856,,,,,,,,2084,2067,2072,2,719,0.000000000000000,0.000000000000000,79,,siteSC-5B,,Y,23.225386341177131
10023,1856,,,,,,,,2084,2067,2072,2,719,0.000000000000000,0.000000000000000,80,,siteSC-6B,,Y,23.225386341177131
10024,1856,,,,,,,,2084,2067,2072,2,719,0.000000000000000,0.000000000000000,83,,siteSC-7B,,Y,23.225386341177131
10025,1857,,,,,,,,2085,2072,2073,3,727,0.000000000000000,0.000000000000000,57,,SC-8B,,Y,9.004307672102110
10026,1857,,,,,,,,2085,2072,2073,3,727,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,9.004307672102110
10027,1857,,,,,,,,2085,2072,2073,3,727,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,9.004307672102110
10028,1857,,,,,,,,2085,2072,2073,3,727,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,9.004307672102110
10029,1857,,,,,,,,2085,2072,2073,3,727,0.000000000000000,0.000000000000000,72,,site36,,Y,9.004307672102110
10030,1857,,,,,,,,2085,2072,2073,3,727,0.000000000000000,0.000000000000000,79,,siteSC-5B,,Y,9.004307672102110
10031,1857,,,,,,,,2085,2072,2073,3,727,0.000000000000000,0.000000000000000,80,,siteSC-6B,,Y,9.004307672102110
10032,1857,,,,,,,,2085,2072,2073,3,727,0.000000000000000,0.000000000000000,83,,siteSC-7B,,Y,9.004307672102110
10033,1858,,,,,,,,2086,2068,2073,2,719,0.000000000000000,0.000000000000000,57,,SC-8B,,Y,23.225385001026005
10034,1858,,,,,,,,2086,2068,2073,2,719,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,23.225385001026005
10035,1858,,,,,,,,2086,2068,2073,2,719,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,23.225385001026005
10036,1858,,,,,,,,2086,2068,2073,2,719,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,23.225385001026005
10037,1858,,,,,,,,2086,2068,2073,2,719,0.000000000000000,0.000000000000000,72,,site36,,Y,23.225385001026005
10038,1858,,,,,,,,2086,2068,2073,2,719,0.000000000000000,0.000000000000000,79,,siteSC-5B,,Y,23.225385001026005
10039,1858,,,,,,,,2086,2068,2073,2,719,0.000000000000000,0.000000000000000,80,,siteSC-6B,,Y,23.225385001026005
10040,1858,,,,,,,,2086,2068,2073,2,719,0.000000000000000,0.000000000000000,83,,siteSC-7B,,Y,23.225385001026005
10041,1859,,,,,,,,2087,2073,2069,3,727,0.000000000000000,0.000000000000000,57,,SC-8B,,Y,32.229592675024065
10042,1859,,,,,,,,2087,2073,2069,3,727,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,32.229592675024065
10043,1859,,,,,,,,2087,2073,2069,3,727,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,32.229592675024065
10044,1859,,,,,,,,2087,2073,2069,3,727,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,32.229592675024065
10045,1859,,,,,,,,2087,2073,2069,3,727,0.000000000000000,0.000000000000000,72,,site36,,Y,32.229592675024065
10046,1859,,,,,,,,2087,2073,2069,3,727,0.000000000000000,0.000000000000000,79,,siteSC-5B,,Y,32.229592675024065
10047,1859,,,,,,,,2087,2073,2069,3,727,0.000000000000000,0.000000000000000,80,,siteSC-6B,,Y,32.229592675024065
10048,1859,,,,,,,,2087,2073,2069,3,727,0.000000000000000,0.000000000000000,83,,siteSC-7B,,Y,32.229592675024065
10049,1865,,,,,,,,2093,2079,2045,1,720,0.000000000000000,0.000000000000000,57,,SC-8B,,Y,3962.414596609264208
10050,1865,,,,,,,,2093,2079,2045,1,720,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,3962.414596609264208
10051,1865,,,,,,,,2093,2079,2045,1,720,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,3962.414596609264208
10052,1865,,,,,,,,2093,2079,2045,1,720,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,3962.414596609264208
10053,1865,,,,,,,,2093,2079,2045,1,720,0.000000000000000,0.000000000000000,72,,site36,,Y,3962.414596609264208
10054,1865,,,,,,,,2093,2079,2045,1,720,0.000000000000000,0.000000000000000,79,,siteSC-5B,,Y,3962.414596609264208
10055,1865,,,,,,,,2093,2079,2045,1,720,0.000000000000000,0.000000000000000,80,,siteSC-6B,,Y,3962.414596609264208
10056,1865,,,,,,,,2093,2079,2045,1,720,0.000000000000000,0.000000000000000,83,,siteSC-7B,,Y,3962.414596609264208
10057,1880,,,,,,,,2108,2091,2092,1,721,0.000000000000000,0.000000000000000,57,,SC-8B,,Y,830.250328482400619
10058,1880,,,,,,,,2108,2091,2092,1,721,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,830.250328482400619
10059,1880,,,,,,,,2108,2091,2092,1,721,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,830.250328482400619
10060,1880,,,,,,,,2108,2091,2092,1,721,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,830.250328482400619
10061,1880,,,,,,,,2108,2091,2092,1,721,0.000000000000000,0.000000000000000,72,,site36,,Y,830.250328482400619
10062,1880,,,,,,,,2108,2091,2092,1,721,0.000000000000000,0.000000000000000,79,,siteSC-5B,,Y,830.250328482400619
10063,1880,,,,,,,,2108,2091,2092,1,721,0.000000000000000,0.000000000000000,80,,siteSC-6B,,Y,830.250328482400619
10064,1880,,,,,,,,2108,2091,2092,1,721,0.000000000000000,0.000000000000000,83,,siteSC-7B,,Y,830.250328482400619
10065,1881,,,,,,,,2109,2092,2072,2,725,0.000000000000000,0.000000000000000,57,,SC-8B,,Y,839.290577319256613
10066,1881,,,,,,,,2109,2092,2072,2,725,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,839.290577319256613
10067,1881,,,,,,,,2109,2092,2072,2,725,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,839.290577319256613
10068,1881,,,,,,,,2109,2092,2072,2,725,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,839.290577319256613
10069,1881,,,,,,,,2109,2092,2072,2,725,0.000000000000000,0.000000000000000,72,,site36,,Y,839.290577319256613
10070,1881,,,,,,,,2109,2092,2072,2,725,0.000000000000000,0.000000000000000,79,,siteSC-5B,,Y,839.290577319256613
10071,1881,,,,,,,,2109,2092,2072,2,725,0.000000000000000,0.000000000000000,80,,siteSC-6B,,Y,839.290577319256613
10072,1881,,,,,,,,2109,2092,2072,2,725,0.000000000000000,0.000000000000000,83,,siteSC-7B,,Y,839.290577319256613
10073,1882,,,,,,,,2110,2093,2059,1,728,0.000000000000000,0.000000000000000,57,,SC-8B,,Y,1541.177320830194503
10074,1882,,,,,,,,2110,2093,2059,1,728,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,1541.177320830194503
10075,1882,,,,,,,,2110,2093,2059,1,728,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,1541.177320830194503
10076,1882,,,,,,,,2110,2093,2059,1,728,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,1541.177320830194503
10077,1882,,,,,,,,2110,2093,2059,1,728,0.000000000000000,0.000000000000000,72,,site36,,Y,1541.177320830194503
10078,1882,,,,,,,,2110,2093,2059,1,728,0.000000000000000,0.000000000000000,79,,siteSC-5B,,Y,1541.177320830194503
10079,1882,,,,,,,,2110,2093,2059,1,728,0.000000000000000,0.000000000000000,80,,siteSC-6B,,Y,1541.177320830194503
10080,1882,,,,,,,,2110,2093,2059,1,728,0.000000000000000,0.000000000000000,83,,siteSC-7B,,Y,1541.177320830194503
10081,1893,,,,,,,,2121,2105,2092,2,725,0.000000000000000,0.000000000000000,57,,SC-8B,,Y,888.494216233828183
10082,1893,,,,,,,,2121,2105,2092,2,725,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,888.494216233828183
10083,1893,,,,,,,,2121,2105,2092,2,725,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,888.494216233828183
10084,1893,,,,,,,,2121,2105,2092,2,725,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,888.494216233828183
10085,1893,,,,,,,,2121,2105,2092,2,725,0.000000000000000,0.000000000000000,72,,site36,,Y,888.494216233828183
10086,1893,,,,,,,,2121,2105,2092,2,725,0.000000000000000,0.000000000000000,79,,siteSC-5B,,Y,888.494216233828183
10087,1893,,,,,,,,2121,2105,2092,2,725,0.000000000000000,0.000000000000000,80,,siteSC-6B,,Y,888.494216233828183
10088,1893,,,,,,,,2121,2105,2092,2,725,0.000000000000000,0.000000000000000,83,,siteSC-7B,,Y,888.494216233828183
10089,1898,,,,,,,,2126,2111,2105,2,725,0.000000000000000,0.000000000000000,57,,SC-8B,,Y,117.662015252226368
10090,1898,,,,,,,,2126,2111,2105,2,725,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,117.662015252226368
10091,1898,,,,,,,,2126,2111,2105,2,725,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,117.662015252226368
10092,1898,,,,,,,,2126,2111,2105,2,725,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,117.662015252226368
10093,1898,,,,,,,,2126,2111,2105,2,725,0.000000000000000,0.000000000000000,72,,site36,,Y,117.662015252226368
10094,1898,,,,,,,,2126,2111,2105,2,725,0.000000000000000,0.000000000000000,79,,siteSC-5B,,Y,117.662015252226368
10095,1898,,,,,,,,2126,2111,2105,2,725,0.000000000000000,0.000000000000000,80,,siteSC-6B,,Y,117.662015252226368
10096,1898,,,,,,,,2126,2111,2105,2,725,0.000000000000000,0.000000000000000,83,,siteSC-7B,,Y,117.662015252226368
10097,1900,,,,,,,,2128,2113,2111,1,722,0.000000000000000,0.000000000000000,57,,SC-8B,,Y,546.833000978673908
10098,1900,,,,,,,,2128,2113,2111,1,722,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,546.833000978673908
10099,1900,,,,,,,,2128,2113,2111,1,722,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,546.833000978673908
10100,1900,,,,,,,,2128,2113,2111,1,722,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,546.833000978673908
10101,1900,,,,,,,,2128,2113,2111,1,722,0.000000000000000,0.000000000000000,72,,site36,,Y,546.833000978673908
10102,1900,,,,,,,,2128,2113,2111,1,722,0.000000000000000,0.000000000000000,79,,siteSC-5B,,Y,546.833000978673908
10103,1900,,,,,,,,2128,2113,2111,1,722,0.000000000000000,0.000000000000000,80,,siteSC-6B,,Y,546.833000978673908
10104,1900,,,,,,,,2128,2113,2111,1,722,0.000000000000000,0.000000000000000,83,,siteSC-7B,,Y,546.833000978673908
10105,1903,,,,,,,,2131,2116,2105,1,726,0.000000000000000,0.000000000000000,57,,SC-8B,,Y,812.883623989115222
10106,1903,,,,,,,,2131,2116,2105,1,726,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,812.883623989115222
10107,1903,,,,,,,,2131,2116,2105,1,726,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,812.883623989115222
10108,1903,,,,,,,,2131,2116,2105,1,726,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,812.883623989115222
10109,1903,,,,,,,,2131,2116,2105,1,726,0.000000000000000,0.000000000000000,72,,site36,,Y,812.883623989115222
10110,1903,,,,,,,,2131,2116,2105,1,726,0.000000000000000,0.000000000000000,79,,siteSC-5B,,Y,812.883623989115222
10111,1903,,,,,,,,2131,2116,2105,1,726,0.000000000000000,0.000000000000000,80,,siteSC-6B,,Y,812.883623989115222
10112,1903,,,,,,,,2131,2116,2105,1,726,0.000000000000000,0.000000000000000,83,,siteSC-7B,,Y,812.883623989115222
10113,1914,,,,,,,,2142,2128,2129,1,723,0.000000000000000,0.000000000000000,57,,SC-8B,,Y,399.442357412285162
10114,1914,,,,,,,,2142,2128,2129,1,723,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,399.442357412285162
10115,1914,,,,,,,,2142,2128,2129,1,723,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,399.442357412285162
10116,1914,,,,,,,,2142,2128,2129,1,723,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,399.442357412285162
10117,1914,,,,,,,,2142,2128,2129,1,723,0.000000000000000,0.000000000000000,72,,site36,,Y,399.442357412285162
10118,1914,,,,,,,,2142,2128,2129,1,723,0.000000000000000,0.000000000000000,79,,siteSC-5B,,Y,399.442357412285162
10119,1914,,,,,,,,2142,2128,2129,1,723,0.000000000000000,0.000000000000000,80,,siteSC-6B,,Y,399.442357412285162
10120,1914,,,,,,,,2142,2128,2129,1,723,0.000000000000000,0.000000000000000,83,,siteSC-7B,,Y,399.442357412285162
10121,1915,,,,,,,,2143,2130,2129,1,724,0.000000000000000,0.000000000000000,57,,SC-8B,,Y,239.031430668453993
10122,1915,,,,,,,,2143,2130,2129,1,724,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,239.031430668453993
10123,1915,,,,,,,,2143,2130,2129,1,724,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,239.031430668453993
10124,1915,,,,,,,,2143,2130,2129,1,724,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,239.031430668453993
10125,1915,,,,,,,,2143,2130,2129,1,724,0.000000000000000,0.000000000000000,72,,site36,,Y,239.031430668453993
10126,1915,,,,,,,,2143,2130,2129,1,724,0.000000000000000,0.000000000000000,79,,siteSC-5B,,Y,239.031430668453993
10127,1915,,,,,,,,2143,2130,2129,1,724,0.000000000000000,0.000000000000000,80,,siteSC-6B,,Y,239.031430668453993
10128,1915,,,,,,,,2143,2130,2129,1,724,0.000000000000000,0.000000000000000,83,,siteSC-7B,,Y,239.031430668453993
10129,1917,,,,,,,,2145,2129,2111,2,725,0.000000000000000,0.000000000000000,57,,SC-8B,,Y,1284.470721170792331
10130,1917,,,,,,,,2145,2129,2111,2,725,0.000000000000000,0.000000000000000,59,,siteSC-9A,,Y,1284.470721170792331
10131,1917,,,,,,,,2145,2129,2111,2,725,0.000000000000000,0.000000000000000,60,,siteSCoutlet170710,,Y,1284.470721170792331
10132,1917,,,,,,,,2145,2129,2111,2,725,0.000000000000000,0.000000000000000,61,,siteSCoutlet170807,,Y,1284.470721170792331
10133,1917,,,,,,,,2145,2129,2111,2,725,0.000000000000000,0.000000000000000,72,,site36,,Y,1284.470721170792331
10134,1917,,,,,,,,2145,2129,2111,2,725,0.000000000000000,0.000000000000000,79,,siteSC-5B,,Y,1284.470721170792331
10135,1917,,,,,,,,2145,2129,2111,2,725,0.000000000000000,0.000000000000000,80,,siteSC-6B,,Y,1284.470721170792331
10136,1917,,,,,,,,2145,2129,2111,2,725,0.000000000000000,0.000000000000000,83,,siteSC-7B,,Y,1284.470721170792331
