OID_,FID_allslumpsclippedtowatershed,FID_Peel_Slumps_2016,OBJECTID,SHAPE_Leng,SLUMP_ID,STATUS,GEOMORPH,SECONDARY,CONNECTIVI,RIPARIAN,NOTES,IMAGE_SOUR,IMAGE_DATE,FID_rts_delineations_stony_sarahaddCB,FID_rts_delineations_stony,OBJECTID_1,SHAPE_Leng_1,SLUMP_ID_1,STATUS_1,GEOMORPH_1,SECONDARY_1,CONNECTIVI_1,RIPARIAN_1,NOTES_1,IMAGE_SOUR_1,IMAGE_DATE_1,mapped,FID_Peel_Slumps_2016_CB,OBJECTID_12,SHAPE_Leng_12,SLUMP_ID_12,STATUS_12,GEOMORPH_12,SECONDARY_12,CONNECTIVI_12,RIPARIAN_12,NOTES_12,IMAGE_SOUR_12,IMAGE_DATE_12,FID_ch3archydrowatersheds2021061_nad83zn8,HydroID,Name,WatershedArea,LakeAddCheck,Shape_Length,Shape_Area
1653,187,204,316,991.941586819999998,206,1,1,0,1,0, ,1,2,90,90,316,991.941586819999998,206,1,1,0,1,0, ,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,79,,siteSC-5B,,Y,991.941586819826512,32724.569935969520884
1654,187,204,316,991.941586819999998,206,1,1,0,1,0, ,1,2,90,90,316,991.941586819999998,206,1,1,0,1,0, ,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,80,,siteSC-6B,,Y,991.941586819826512,32724.569935969520884
1655,187,204,316,991.941586819999998,206,1,1,0,1,0, ,1,2,90,90,316,991.941586819999998,206,1,1,0,1,0, ,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,83,,siteSC-7B,,Y,991.941586819826512,32724.569935969520884
1656,195,225,339,706.180795399999965,227,1,1,0,1,0, ,1,2,98,98,339,706.180795399999965,227,1,1,0,1,0, ,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,57,,SC-8B,,Y,706.180795399588533,15173.283049956602554
1657,195,225,339,706.180795399999965,227,1,1,0,1,0, ,1,2,98,98,339,706.180795399999965,227,1,1,0,1,0, ,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,59,,siteSC-9A,,Y,706.180795399588533,15173.283049956602554
1658,195,225,339,706.180795399999965,227,1,1,0,1,0, ,1,2,98,98,339,706.180795399999965,227,1,1,0,1,0, ,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,60,,siteSCoutlet170710,,Y,706.180795399588533,15173.283049956602554
1659,195,225,339,706.180795399999965,227,1,1,0,1,0, ,1,2,98,98,339,706.180795399999965,227,1,1,0,1,0, ,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,61,,siteSCoutlet170807,,Y,706.180795399588533,15173.283049956602554
1660,195,225,339,706.180795399999965,227,1,1,0,1,0, ,1,2,98,98,339,706.180795399999965,227,1,1,0,1,0, ,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,71,,site5,,Y,706.180795399588533,15173.283049956602554
1661,195,225,339,706.180795399999965,227,1,1,0,1,0, ,1,2,98,98,339,706.180795399999965,227,1,1,0,1,0, ,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,79,,siteSC-5B,,Y,706.180795399588533,15173.283049956602554
1662,195,225,339,706.180795399999965,227,1,1,0,1,0, ,1,2,98,98,339,706.180795399999965,227,1,1,0,1,0, ,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,80,,siteSC-6B,,Y,706.180795399588533,15173.283049956602554
1663,195,225,339,706.180795399999965,227,1,1,0,1,0, ,1,2,98,98,339,706.180795399999965,227,1,1,0,1,0, ,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,83,,siteSC-7B,,Y,706.180795399588533,15173.283049956602554
1664,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,11,,SDUP150704,,Y,5567.357143743259257,923104.499542690231465
1665,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,12,,SDDN150704,,Y,5567.357143743259257,923104.499542690231465
1666,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,13,,site48,,Y,5567.357143743259257,923104.499542690231465
1667,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,14,,SDDNTS100150704,,Y,5567.357143743259257,923104.499542690231465
1668,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,15,,SDDNTS200150704,,Y,5567.357143743259257,923104.499542690231465
1669,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,16,,SDDNTS300150704,,Y,5567.357143743259257,923104.499542690231465
1670,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,17,,SDDNTS400150704,,Y,5567.357143743259257,923104.499542690231465
1671,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,46,,S3INTSINFLOW3160730,,Y,5567.357143743259257,923104.499542690231465
1672,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,47,,S3DNTS7160730,,Y,5567.357143743259257,923104.499542690231465
1673,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,20,,SEDN160725,,Y,36.109438247405663,0.021662756825356
1674,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,21,,SEDN150706,,Y,36.109438247405663,0.021662756825356
1675,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,22,,SEDN160617,,Y,36.109438247405663,0.021662756825356
1676,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,23,,SEDNTS100150706,,Y,36.109438247405663,0.021662756825356
1677,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,24,,SEDNTS100150821,,Y,36.109438247405663,0.021662756825356
1678,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,43,,S2INTSINFLOW2160617,,Y,36.109438247405663,0.021662756825356
1679,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,44,,S2DNTS5160617,,Y,36.109438247405663,0.021662756825356
1680,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,45,,S3UPTS6160730,,Y,36.109438247405663,0.021662756825356
1681,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,47,,S3DNTS7160730,,Y,36.109438247405663,0.021662756825356
1682,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,36,,SEDNTS1000150706,,Y,2642.420107273974281,119207.388468505247147
1683,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,37,,SEDNTS1000150821,,Y,2642.420107273974281,119207.388468505247147
1684,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,38,,HAUPTS2160617,,Y,2642.420107273974281,119207.388468505247147
1685,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,39,,HAUPTS22160726,,Y,2642.420107273974281,119207.388468505247147
1686,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,41,,HADNTS3160726,,Y,2642.420107273974281,119207.388468505247147
1687,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,42,,S2UPTS4160617,,Y,2642.420107273974281,119207.388468505247147
1688,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,44,,S2DNTS5160617,,Y,2642.420107273974281,119207.388468505247147
1689,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,45,,S3UPTS6160730,,Y,2642.420107273974281,119207.388468505247147
1690,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,47,,S3DNTS7160730,,Y,2642.420107273974281,119207.388468505247147
1691,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,57,,SC-8B,,Y,501.774871212541541,0.365617541995732
1692,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,59,,siteSC-9A,,Y,501.774871212541541,0.365617541995732
1693,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,60,,siteSCoutlet170710,,Y,501.774871212541541,0.365617541995732
1694,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,61,,siteSCoutlet170807,,Y,501.774871212541541,0.365617541995732
1695,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,65,,site8,,Y,501.774871212541541,0.365617541995732
1696,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,75,,siteSC-4B,,Y,501.774871212541541,0.365617541995732
1697,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,79,,siteSC-5B,,Y,501.774871212541541,0.365617541995732
1698,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,80,,siteSC-6B,,Y,501.774871212541541,0.365617541995732
1699,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,83,,siteSC-7B,,Y,501.774871212541541,0.365617541995732
1700,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,57,,SC-8B,,Y,24803.641047548433562,13825460.494132669642568
1701,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,59,,siteSC-9A,,Y,24803.641047548433562,13825460.494132669642568
1702,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,60,,siteSCoutlet170710,,Y,24803.641047548433562,13825460.494132669642568
1703,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,61,,siteSCoutlet170807,,Y,24803.641047548433562,13825460.494132669642568
1704,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,66,,site29,,Y,24803.641047548433562,13825460.494132669642568
1705,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,75,,siteSC-4B,,Y,24803.641047548433562,13825460.494132669642568
1706,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,79,,siteSC-5B,,Y,24803.641047548433562,13825460.494132669642568
1707,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,80,,siteSC-6B,,Y,24803.641047548433562,13825460.494132669642568
1708,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,83,,siteSC-7B,,Y,24803.641047548433562,13825460.494132669642568
1709,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,57,,SC-8B,,Y,32968.016966031194897,19414608.151447989046574
1710,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,59,,siteSC-9A,,Y,32968.016966031194897,19414608.151447989046574
1711,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,60,,siteSCoutlet170710,,Y,32968.016966031194897,19414608.151447989046574
1712,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,61,,siteSCoutlet170807,,Y,32968.016966031194897,19414608.151447989046574
1713,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,68,,siteSC-3B,,Y,32968.016966031194897,19414608.151447989046574
1714,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,75,,siteSC-4B,,Y,32968.016966031194897,19414608.151447989046574
1715,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,79,,siteSC-5B,,Y,32968.016966031194897,19414608.151447989046574
1716,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,80,,siteSC-6B,,Y,32968.016966031194897,19414608.151447989046574
1717,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,83,,siteSC-7B,,Y,32968.016966031194897,19414608.151447989046574
1718,42,118,199,2636.290730629999871,120,1,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,36,,SEDNTS1000150706,,Y,689.039108067441930,13944.310561303424038
1719,42,118,199,2636.290730629999871,120,1,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,37,,SEDNTS1000150821,,Y,689.039108067441930,13944.310561303424038
1720,42,118,199,2636.290730629999871,120,1,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,38,,HAUPTS2160617,,Y,689.039108067441930,13944.310561303424038
1721,42,118,199,2636.290730629999871,120,1,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,39,,HAUPTS22160726,,Y,689.039108067441930,13944.310561303424038
1722,42,118,199,2636.290730629999871,120,1,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,41,,HADNTS3160726,,Y,689.039108067441930,13944.310561303424038
1723,42,118,199,2636.290730629999871,120,1,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,42,,S2UPTS4160617,,Y,689.039108067441930,13944.310561303424038
1724,42,118,199,2636.290730629999871,120,1,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,44,,S2DNTS5160617,,Y,689.039108067441930,13944.310561303424038
1725,42,118,199,2636.290730629999871,120,1,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,45,,S3UPTS6160730,,Y,689.039108067441930,13944.310561303424038
1726,42,118,199,2636.290730629999871,120,1,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,47,,S3DNTS7160730,,Y,689.039108067441930,13944.310561303424038
1727,94,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,108,108,0,0.000000000000000,100010,0,0,0,0,0," Added by Scott Zolkos, using Sentinel-2 MS imagery dated 2017-06-15 - note wasn't there but Sarah assumed Scott forgot to add the note",0,0,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,57,,SC-8B,,Y,1345.195273101875728,36788.025087974783673
1728,94,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,108,108,0,0.000000000000000,100010,0,0,0,0,0," Added by Scott Zolkos, using Sentinel-2 MS imagery dated 2017-06-15 - note wasn't there but Sarah assumed Scott forgot to add the note",0,0,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,59,,siteSC-9A,,Y,1345.195273101875728,36788.025087974783673
1729,94,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,108,108,0,0.000000000000000,100010,0,0,0,0,0," Added by Scott Zolkos, using Sentinel-2 MS imagery dated 2017-06-15 - note wasn't there but Sarah assumed Scott forgot to add the note",0,0,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,60,,siteSCoutlet170710,,Y,1345.195273101875728,36788.025087974783673
1730,94,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,108,108,0,0.000000000000000,100010,0,0,0,0,0," Added by Scott Zolkos, using Sentinel-2 MS imagery dated 2017-06-15 - note wasn't there but Sarah assumed Scott forgot to add the note",0,0,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,61,,siteSCoutlet170807,,Y,1345.195273101875728,36788.025087974783673
1731,94,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,108,108,0,0.000000000000000,100010,0,0,0,0,0," Added by Scott Zolkos, using Sentinel-2 MS imagery dated 2017-06-15 - note wasn't there but Sarah assumed Scott forgot to add the note",0,0,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,68,,siteSC-3B,,Y,1345.195273101875728,36788.025087974783673
1732,94,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,108,108,0,0.000000000000000,100010,0,0,0,0,0," Added by Scott Zolkos, using Sentinel-2 MS imagery dated 2017-06-15 - note wasn't there but Sarah assumed Scott forgot to add the note",0,0,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,75,,siteSC-4B,,Y,1345.195273101875728,36788.025087974783673
1733,94,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,108,108,0,0.000000000000000,100010,0,0,0,0,0," Added by Scott Zolkos, using Sentinel-2 MS imagery dated 2017-06-15 - note wasn't there but Sarah assumed Scott forgot to add the note",0,0,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,79,,siteSC-5B,,Y,1345.195273101875728,36788.025087974783673
1734,94,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,108,108,0,0.000000000000000,100010,0,0,0,0,0," Added by Scott Zolkos, using Sentinel-2 MS imagery dated 2017-06-15 - note wasn't there but Sarah assumed Scott forgot to add the note",0,0,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,80,,siteSC-6B,,Y,1345.195273101875728,36788.025087974783673
1735,94,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,108,108,0,0.000000000000000,100010,0,0,0,0,0," Added by Scott Zolkos, using Sentinel-2 MS imagery dated 2017-06-15 - note wasn't there but Sarah assumed Scott forgot to add the note",0,0,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,83,,siteSC-7B,,Y,1345.195273101875728,36788.025087974783673
1736,97,6,21,1411.534510180000098,7,1,1,0,1,0, ,1,2,1,1,21,1411.534510180000098,7,1,1,0,1,0, ,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,57,,SC-8B,,Y,709.230375102661583,12866.784789411502061
1737,97,6,21,1411.534510180000098,7,1,1,0,1,0, ,1,2,1,1,21,1411.534510180000098,7,1,1,0,1,0, ,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,59,,siteSC-9A,,Y,709.230375102661583,12866.784789411502061
1738,97,6,21,1411.534510180000098,7,1,1,0,1,0, ,1,2,1,1,21,1411.534510180000098,7,1,1,0,1,0, ,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,60,,siteSCoutlet170710,,Y,709.230375102661583,12866.784789411502061
1739,97,6,21,1411.534510180000098,7,1,1,0,1,0, ,1,2,1,1,21,1411.534510180000098,7,1,1,0,1,0, ,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,61,,siteSCoutlet170807,,Y,709.230375102661583,12866.784789411502061
1740,97,6,21,1411.534510180000098,7,1,1,0,1,0, ,1,2,1,1,21,1411.534510180000098,7,1,1,0,1,0, ,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,66,,site29,,Y,709.230375102661583,12866.784789411502061
1741,97,6,21,1411.534510180000098,7,1,1,0,1,0, ,1,2,1,1,21,1411.534510180000098,7,1,1,0,1,0, ,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,75,,siteSC-4B,,Y,709.230375102661583,12866.784789411502061
1742,97,6,21,1411.534510180000098,7,1,1,0,1,0, ,1,2,1,1,21,1411.534510180000098,7,1,1,0,1,0, ,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,79,,siteSC-5B,,Y,709.230375102661583,12866.784789411502061
1743,97,6,21,1411.534510180000098,7,1,1,0,1,0, ,1,2,1,1,21,1411.534510180000098,7,1,1,0,1,0, ,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,80,,siteSC-6B,,Y,709.230375102661583,12866.784789411502061
1744,97,6,21,1411.534510180000098,7,1,1,0,1,0, ,1,2,1,1,21,1411.534510180000098,7,1,1,0,1,0, ,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,83,,siteSC-7B,,Y,709.230375102661583,12866.784789411502061
1745,109,25,71,671.356673397999998,26,1,1,0,1,0, ,1,2,13,13,71,671.356673397999998,26,1,1,0,1,0, ,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,57,,SC-8B,,Y,541.688947598110644,8791.915034439154624
1746,109,25,71,671.356673397999998,26,1,1,0,1,0, ,1,2,13,13,71,671.356673397999998,26,1,1,0,1,0, ,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,59,,siteSC-9A,,Y,541.688947598110644,8791.915034439154624
1747,109,25,71,671.356673397999998,26,1,1,0,1,0, ,1,2,13,13,71,671.356673397999998,26,1,1,0,1,0, ,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,60,,siteSCoutlet170710,,Y,541.688947598110644,8791.915034439154624
1748,109,25,71,671.356673397999998,26,1,1,0,1,0, ,1,2,13,13,71,671.356673397999998,26,1,1,0,1,0, ,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,61,,siteSCoutlet170807,,Y,541.688947598110644,8791.915034439154624
1749,109,25,71,671.356673397999998,26,1,1,0,1,0, ,1,2,13,13,71,671.356673397999998,26,1,1,0,1,0, ,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,68,,siteSC-3B,,Y,541.688947598110644,8791.915034439154624
1750,109,25,71,671.356673397999998,26,1,1,0,1,0, ,1,2,13,13,71,671.356673397999998,26,1,1,0,1,0, ,1,2,1,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,75,,siteSC-4B,,Y,541.688947598110644,8791.915034439154624
